	(18-19)-1.0	(18-19)-2.0	(18-19)-3.0	(18-19)-4.0	(18-19)-5.0	(18-19)-6.0	(18-19)-7.0	(18-19)-8.0	(18-19)-9.0	(18-19)-10.0
1.0	0.9999239020066737	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06	8.455332591750925e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.7595935902119915	4.326346274618636e-06	4.326346274618636e-06	4.326346274618636e-06	4.326346274618636e-06	4.326346274618636e-06	4.326346274618636e-06	4.326346274618636e-06	0.24037179901781136	4.326346274618636e-06
5.0	0.9999402452008674	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06	6.639422125791991e-06
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
