	(9-10)-1.0	(9-10)-2.0	(9-10)-3.0	(9-10)-4.0	(9-10)-5.0	(9-10)-6.0	(9-10)-7.0	(9-10)-8.0	(9-10)-9.0	(9-10)-10.0
1.0	0.9999303533571755	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06
2.0	0.09611508946812525	0.9038049169313623	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06
3.0	0.9998996258599882	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.9998890788599086	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
