	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0
1.0	0.6769978998507692	3.229762620482668e-06	3.229762620482668e-06	3.229762620482668e-06	0.3229762620482668	3.229762620482668e-06	3.229762620482668e-06	3.229762620482668e-06	3.229762620482668e-06	3.229762620482668e-06
2.0	0.9999004388678301	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05	1.1062348018930955e-05
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	9.999100080992712e-06	0.9999100080992711
