	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	57.0	0	2008-09-01 02:00:00	2008-09-01 02:20:00	39.86383878671565	116.37334545924104	N
1	58.0	0	2008-09-01 03:52:00	2008-09-01 03:52:00	39.2076564117647	117.17107276470587	Y
2	83.0	0	2008-09-01 04:43:00	2008-09-01 04:43:00	39.11641618181818	117.15316145454541	Y
3	84.0	0	2008-09-01 05:15:00	2008-09-01 05:15:00	39.116671999999994	117.152693	Y
4	88.0	0	2008-09-01 05:24:00	2008-09-01 05:55:00	39.11383473892667	117.1657118490494	N
5	98.0	0	2008-09-01 06:29:00	2008-09-01 06:50:00	39.13902117013888	117.18400999583334	N
6	99.0	0	2008-09-01 08:18:00	2008-09-01 08:50:00	39.13820062464585	117.18387996337258	N
7	105.0	0	2008-09-01 09:14:00	2008-09-01 09:14:00	39.1358697	117.2029365	Y
8	106.0	0	2008-09-01 09:45:00	2008-09-01 09:45:00	39.13829252631579	117.19993784210527	Y
9	172.0	0	2008-09-01 11:44:00	2008-09-01 11:44:00	39.97562342857142	116.33086742857142	Y
10	173.0	0	2008-09-01 12:20:00	2008-09-01 12:20:00	39.9752567	116.3301711	Y
11	175.0	0	2008-09-01 12:40:00	2008-09-01 12:40:00	39.981047	116.32828799999999	Y
12	176.0	0	2008-09-01 23:29:00	2008-09-01 23:29:00	39.98469788888888	116.34378633333333	Y
13	184.0	0	2008-09-01 23:41:00	2008-09-01 23:41:00	39.98599833333333	116.37720800000001	Y
14	185.0	0	2008-09-08 22:34:00	2008-09-08 22:34:00	39.98500333333333	116.34612933333334	Y
15	213.0	0	2008-09-09 00:37:00	2008-09-09 00:59:00	39.90911271683674	116.34738303588436	N
16	218.0	0	2008-09-09 01:47:00	2008-09-09 01:47:00	39.90720077272727	116.35122218181817	Y
17	219.0	0	2008-09-09 02:23:00	2008-09-09 02:23:00	39.935383249999994	116.43114525	Y
18	220.0	0	2008-09-10 13:31:00	2008-09-10 13:31:00	39.931388125	116.43241762499999	Y
19	261.0	0	2008-09-10 14:26:00	2008-09-10 14:26:00	39.9813094	116.32796679999998	Y
20	262.0	0	2008-09-10 23:27:00	2008-09-10 23:27:00	39.984804999999994	116.339097	Y
21	301.0	0	2008-09-11 00:30:00	2008-09-11 00:30:00	39.934998375000006	116.431289875	Y
22	302.0	0	2008-09-12 09:56:00	2008-09-12 09:56:00	39.93242806666667	116.42969073333333	Y
23	343.0	0	2008-09-12 11:41:00	2008-09-12 11:41:00	39.976774999999996	116.33106491666665	Y
24	344.0	0	2008-09-13 03:44:00	2008-09-13 03:44:00	39.97493833333333	116.35645880000001	Y
25	346.0	0	2008-09-13 03:53:00	2008-09-13 03:53:00	39.97510366666666	116.35687533333333	Y
26	347.0	0	2008-09-13 05:43:00	2008-09-13 05:43:00	39.97536313333334	116.35551426666665	Y
27	352.0	0	2008-09-13 06:21:00	2008-09-13 06:42:00	39.9752670747619	116.33051176523809	N
28	373.0	0	2008-09-13 07:23:00	2008-09-13 07:59:00	39.99666108007316	116.27382200461174	N
29	374.0	0	2008-09-13 08:01:00	2008-09-13 08:38:00	39.99705328259402	116.27012558114255	N
30	404.0	0	2008-09-13 11:21:00	2008-09-13 11:45:00	39.97723160704936	116.33095203188196	N
31	406.0	0	2008-09-13 12:13:00	2008-09-13 12:13:00	39.975206	116.330629	Y
32	407.0	0	2008-09-14 00:50:00	2008-09-14 00:50:00	39.93291318749999	116.30392462500001	Y
33	564.0	0	2008-09-14 04:12:00	2008-09-14 04:54:00	40.03082398623499	115.4974128597941	N
34	566.0	0	2008-09-14 05:00:00	2008-09-14 05:30:00	40.027473399020785	115.5034595090132	N
35	570.0	0	2008-09-14 06:02:00	2008-09-14 06:26:00	40.01927032467358	115.51153266657319	N
36	572.0	0	2008-09-14 06:35:00	2008-09-14 06:59:00	40.02481199777678	115.51140438717914	N
37	576.0	0	2008-09-14 07:31:00	2008-09-14 07:56:00	40.0306295811508	115.49797983253967	N
38	732.0	0	2008-09-14 11:00:00	2008-09-14 11:46:00	39.97533135039424	116.33663176826002	N
