	Latitude	Longitude	Timestamp	Date	Time	Hour	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	40.56945576923077	116.69055007692306	2008-11-01 03:18:00	2008-11-01	03:18:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
1	40.56949353333333	116.69080533333333	2008-11-01 03:19:00	2008-11-01	03:19:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
2	40.569499153846145	116.69117169230769	2008-11-01 03:20:00	2008-11-01	03:20:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
3	40.56952992857142	116.69141021428571	2008-11-01 03:21:00	2008-11-01	03:21:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
4	40.569654066666665	116.6915844	2008-11-01 03:22:00	2008-11-01	03:22:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
5	40.569784	116.69165430769232	2008-11-01 03:23:00	2008-11-01	03:23:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
6	40.57008566666667	116.69173941666666	2008-11-01 03:24:00	2008-11-01	03:24:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
7	40.570319230769236	116.69188269230769	2008-11-01 03:25:00	2008-11-01	03:25:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
8	40.570498	116.691929	2008-11-01 03:26:00	2008-11-01	03:26:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
9	40.5703538	116.6923318	2008-11-01 03:33:00	2008-11-01	03:33:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
10	40.570208666666666	116.69264183333331	2008-11-01 03:34:00	2008-11-01	03:34:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
11	40.56996625	116.69301708333334	2008-11-01 03:35:00	2008-11-01	03:35:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
12	40.57001666666667	116.69310733333334	2008-11-01 03:36:00	2008-11-01	03:36:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
13	40.56975358333333	116.69321774999999	2008-11-01 03:37:00	2008-11-01	03:37:00	3	5Saturday	1	2	40.56966213662088	116.6924807250183	-2	2	40.56966213662088	116.6924807250183
