	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	7.0	0	2011-10-17 14:02:00	2011-10-17 14:02:00	39.9644383333333	116.32499083333326	Y
1	8.0	0	2011-10-18 00:45:00	2011-10-18 00:45:00	39.96513738095239	116.31608000000001	Y
2	14.0	0	2011-10-18 00:59:00	2011-10-18 00:59:00	39.97905733333334	116.30434199999979	Y
3	15.0	0	2011-10-19 00:50:00	2011-10-19 00:50:00	39.9770075	116.3313675	Y
4	25.0	0	2011-10-19 01:21:00	2011-10-19 01:21:00	39.97889314814815	116.30404074074077	Y
5	26.0	0	2011-10-20 22:25:00	2011-10-20 22:25:00	39.97586878787877	116.32009045454546	Y
6	29.0	0	2011-10-20 22:35:00	2011-10-20 22:35:00	39.97849966666668	116.3327053333334	Y
7	30.0	0	2011-10-21 14:33:00	2011-10-21 14:33:00	39.974452777777785	116.30217250000003	Y
8	36.0	0	2011-10-21 14:53:00	2011-10-21 14:53:00	39.9806916666667	116.32233500000001	Y
9	37.0	0	2011-10-22 09:21:00	2011-10-22 09:21:00	39.97602791666667	116.34587	Y
10	38.0	0	2011-10-22 09:23:00	2011-10-22 09:55:00	39.97511742711301	116.3384910318139	N
11	42.0	0	2011-10-22 10:03:00	2011-10-22 10:03:00	39.980028571428555	116.34361238095244	Y
12	43.0	0	2011-10-23 10:25:00	2011-10-23 10:25:00	39.9068583333333	116.43295166666701	Y
13	44.0	0	2011-10-23 16:36:00	2011-10-23 16:36:00	39.98859277777779	116.33297694444451	Y
14	57.0	0	2011-10-23 17:47:00	2011-10-23 17:47:00	39.978082708333325	116.33155979166662	Y
15	58.0	0	2011-10-24 12:30:00	2011-10-24 12:30:00	39.97815846153848	116.30408346153855	Y
16	59.0	0	2011-10-27 07:34:00	2011-10-27 07:34:00	39.9746240909091	116.31221075757573	Y
17	65.0	0	2011-10-27 07:44:00	2011-10-27 07:44:00	39.97870333333333	116.33207986111115	Y
18	66.0	0	2011-10-27 08:55:00	2011-10-27 08:55:00	39.97500444444447	116.31182694444449	Y
19	69.0	0	2011-10-27 09:03:00	2011-10-27 09:03:00	39.979040555555564	116.30361500000033	Y
20	70.0	0	2011-10-29 07:10:00	2011-10-29 07:10:00	39.972053333333335	116.30707972222217	Y
21	77.0	0	2011-10-29 07:22:00	2011-10-29 07:22:00	39.97777893939394	116.33180454545455	Y
22	78.0	0	2011-10-30 06:04:00	2011-10-30 06:04:00	39.9811866666667	116.310201666667	Y
23	79.0	0	2011-10-30 06:06:00	2011-10-30 06:06:00	39.978551249999995	116.30262083333338	Y
24	80.0	0	2011-10-30 10:25:00	2011-10-30 10:25:00	39.9808116666667	116.30128833333299	Y
25	81.0	0	2011-10-30 10:33:00	2011-10-30 10:33:00	39.98287033333334	116.2988636666666	Y
26	82.0	0	2011-10-30 12:44:00	2011-10-30 12:44:00	39.98067785714285	116.30022142857142	Y
