	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	2.0	1	2008-08-03 05:58:00.000000	2008-08-03 12:54:24.110205	39.975241	116.3303755	Y	416.4
1	3.0	2	2008-08-03 18:58:35.889795	2008-08-04 01:58:16.952145	39.971811333333335	116.32533666666667	Y	419.68333333333334
2	6.0	15	2008-08-04 02:07:43.047855	2008-08-04 07:16:00.054621	39.977740999999995	116.33374599999999	Y	308.28333333333336
3	7.0	1	2008-08-05 10:15:59.945379	2008-08-05 15:26:36.236851	39.974259749999995	116.32971616666667	Y	310.6
4	8.0	2	2008-08-05 15:28:23.763149	2008-08-05 20:38:00.000000	39.97188792307692	116.32524415384616	Y	309.6
5	9.0	4	2008-08-05 20:38:00.000000	2008-08-06 01:45:00.000000	39.97391437499999	116.32782424999999	Y	307.0
6	10.0	1	2008-08-06 01:45:00.000000	2008-08-06 09:29:05.910207	39.97563270833333	116.33093145833334	Y	464.0833333333333
7	11.0	2	2008-08-06 17:12:54.089793	2008-08-07 00:57:41.000865	39.972277000000005	116.32541	Y	464.76666666666665
8	12.0	1	2008-08-07 01:01:18.999135	2008-08-07 15:39:00.000000	39.97561632996633	116.33032352356904	Y	877.6833333333333
9	13.0	1	2008-08-07 01:05:00.000000	2008-08-07 15:46:15.840809	39.97561632996633	116.33032352356904	Y	881.25
10	15.0	2	2008-08-07 15:52:44.159191	2008-08-07 16:23:30.000000	39.97198798281702	116.32547378529244	N	30.75
11	16.0	12	2008-08-07 16:23:30.000000	2008-08-07 22:44:30.000000	39.9695312	116.32629333333333	Y	381.0
12	17.0	2	2008-08-07 22:44:30.000000	2008-08-08 06:09:26.480444	39.97253959629365	116.32597129605257	N	444.93333333333334
13	20.0	1	2008-08-08 06:19:33.519556	2008-08-08 13:52:25.565881	39.97575329166667	116.33087662500002	Y	452.8666666666667
14	21.0	2	2008-08-08 18:55:34.434119	2008-08-09 02:18:01.718070	39.972102842105265	116.32674410526317	Y	442.45
