	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	1.0	0	2008-08-07 20:47:00	2008-08-07 20:47:00	39.97572430769231	116.33086634615384	Y
1	2.0	0	2008-08-15 08:35:00	2008-08-15 08:35:00	39.97913303809524	116.32852946666667	Y
2	4.0	0	2008-08-15 08:51:00	2008-08-15 08:51:00	39.975720800000005	116.330862025	Y
3	5.0	0	2008-08-15 19:32:00	2008-08-15 19:32:00	39.97536391250001	116.32425057500001	Y
4	6.0	0	2008-08-15 19:40:00	2008-08-15 19:40:00	39.975772500000005	116.3308366	Y
5	7.0	0	2008-08-16 09:38:00	2008-08-16 09:38:00	39.97553177272727	116.33049510000001	Y
6	11.0	0	2008-08-16 10:02:00	2008-08-16 10:02:00	39.97546715357142	116.33047411428572	Y
7	12.0	0	2008-08-17 13:33:00	2008-08-17 13:33:00	39.9761083	116.33225362	Y
8	13.0	0	2008-08-17 13:35:00	2008-08-17 13:35:00	39.977895000000004	116.33200500000001	Y
9	14.0	0	2008-08-17 22:07:00	2008-08-17 22:07:00	39.956688299999996	116.36110159999998	Y
10	15.0	0	2008-08-19 05:17:00	2008-08-19 05:17:00	39.9745566	116.33783829999999	Y
11	17.0	0	2008-08-19 05:29:00	2008-08-19 05:29:00	39.975681344	116.33104787599997	Y
12	18.0	0	2008-08-19 14:08:00	2008-08-19 14:08:00	39.97563483076923	116.33084815384616	Y
13	20.0	0	2008-08-19 14:25:00	2008-08-19 14:25:00	39.978180769999994	116.33160459000001	Y
14	21.0	0	2008-08-20 00:10:00	2008-08-20 00:10:00	39.98146452631578	116.32776152105264	Y
15	22.0	0	2008-08-20 00:14:00	2008-08-20 00:14:00	39.978534950000004	116.32749912499999	Y
16	23.0	0	2008-08-20 11:36:00	2008-08-20 11:36:00	39.975497749999995	116.33076192272728	Y
17	24.0	0	2008-08-22 00:29:00	2008-08-22 00:29:00	39.9776095	116.329534975	Y
18	26.0	0	2008-08-22 00:52:00	2008-08-22 00:52:00	39.975445775000004	116.325527475	Y
19	27.0	0	2008-08-23 01:38:00	2008-08-23 01:38:00	39.978096106896544	116.33122592413794	Y
20	28.0	0	2008-08-23 01:47:00	2008-08-23 01:47:00	39.98090163333333	116.32785330000002	Y
21	29.0	0	2008-08-23 08:56:00	2008-08-23 08:56:00	39.89036936666667	116.37940436666666	Y
22	42.0	0	2008-08-23 10:46:00	2008-08-23 10:46:00	39.9068416	116.39210829999999	Y
23	43.0	0	2008-08-25 02:31:00	2008-08-25 02:31:00	39.97912482307692	116.32854918461541	Y
24	44.0	0	2008-08-25 02:46:00	2008-08-25 02:46:00	39.97795426818181	116.33149273636364	Y
25	45.0	0	2008-08-25 16:23:00	2008-08-25 16:23:00	39.977683673076925	116.33183821923078	Y
26	46.0	0	2008-08-26 01:21:00	2008-08-26 01:21:00	39.9794671	116.32845492857145	Y
27	47.0	0	2008-08-29 01:35:00	2008-08-29 01:56:00	40.00002342073365	116.32587107513777	N
28	50.0	0	2008-08-29 02:25:00	2008-08-29 02:48:00	40.00986727031712	116.32206555170261	N
