	Latitude	Longitude	Timestamp	Date	Time	Distance(Km)	Time(Hr)	Speed(Km/Hr)	Hour	DistClus	ClusDur	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	39.97546631818182	116.33074809090908	2008-08-15 07:47:00	2008-08-15	07:47:00	0.0	0.0		7	1	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
1	39.975346166666675	116.33001233333334	2008-08-15 07:48:00	2008-08-15	07:48:00	0.06417412654540518	0.016666666666666666	3.8504475927243105	7	1	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
2	39.975385066666675	116.32902050000003	2008-08-15 07:49:00	2008-08-15	07:49:00	0.08472050593115918	0.016666666666666666	5.083230355869551	7	1	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
3	39.975416368421044	116.3282172631579	2008-08-15 07:50:00	2008-08-15	07:50:00	0.06860977681055819	0.016666666666666666	4.116586608633491	7	1	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
4	39.975416	116.32718295652172	2008-08-15 07:53:00	2008-08-15	07:53:00	0.08823295556851987	0.05	1.7646591113703973	7	1	6.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
5	39.975415433333325	116.32628036666665	2008-08-15 07:54:00	2008-08-15	07:54:00	0.07699669175623076	0.016666666666666666	4.619801505373846	7	2	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
6	39.97527548148149	116.32568862962962	2008-08-15 07:55:00	2008-08-15	07:55:00	0.05282845195986003	0.016666666666666666	3.169707117591602	7	2	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
7	39.975078999999994	116.32274654166667	2008-08-15 08:02:00	2008-08-15	08:02:00	0.25193097618198923	0.11666666666666667	2.1594083672741933	8	3	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
8	39.97604316666666	116.31904383333332	2008-08-15 08:03:00	2008-08-15	08:03:00	0.33360137214655616	0.016666666666666666	20.01608232879337	8	4	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
9	39.97867976666667	116.31882150000001	2008-08-15 08:04:00	2008-08-15	08:04:00	0.29411710732512286	0.016666666666666666	17.64702643950737	8	5	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
10	39.980347999999985	116.31867150000001	2008-08-15 08:05:00	2008-08-15	08:05:00	0.18614715698519735	0.016666666666666666	11.168829419111841	8	5	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
11	39.98367196666666	116.31873630000003	2008-08-15 08:06:00	2008-08-15	08:06:00	0.3700635574479737	0.016666666666666666	22.20381344687842	8	6	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
12	39.984442933333334	116.3206936	2008-08-15 08:07:00	2008-08-15	08:07:00	0.18771701424267623	0.016666666666666666	11.263020854560574	8	6	1.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
13	39.984647433333336	116.31713669999998	2008-08-15 08:08:00	2008-08-15	08:08:00	0.3042385891660306	0.016666666666666666	18.254315349961836	8	7	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
14	39.98456533333334	116.31226223333333	2008-08-15 08:09:00	2008-08-15	08:09:00	0.4158675786819415	0.016666666666666666	24.952054720916493	8	8	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
15	39.985982233333324	116.3101985	2008-08-15 08:10:00	2008-08-15	08:10:00	0.23635318529805066	0.016666666666666666	14.18119111788304	8	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
16	39.9858613	116.30995910000001	2008-08-15 08:11:00	2008-08-15	08:11:00	0.02445763246416612	0.016666666666666666	1.4674579478499672	8	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
17	39.98539329999999	116.30955233333333	2008-08-15 08:12:00	2008-08-15	08:12:00	0.06259286907613079	0.016666666666666666	3.7555721445678474	8	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
18	39.98545373333334	116.30868636666668	2008-08-15 08:13:00	2008-08-15	08:13:00	0.07416739318755008	0.016666666666666666	4.450043591253005	8	9	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
19	39.985306233333326	116.3077705	2008-08-15 08:14:00	2008-08-15	08:14:00	0.07982484395699542	0.016666666666666666	4.789490637419726	8	9	4.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
20	39.9852576	116.3067121333333	2008-08-15 08:15:00	2008-08-15	08:15:00	0.09043457945199089	0.016666666666666666	5.426074767119453	8	10	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
21	39.98535706666666	116.30565770000001	2008-08-15 08:16:00	2008-08-15	08:16:00	0.09061589869917783	0.016666666666666666	5.4369539219506695	8	10	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
22	39.985784800000005	116.30546136666663	2008-08-15 08:17:00	2008-08-15	08:17:00	0.05047397350396246	0.016666666666666666	3.0284384102377477	8	10	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
23	39.986157533333326	116.30480376666668	2008-08-15 08:18:00	2008-08-15	08:18:00	0.06976804672606793	0.016666666666666666	4.186082803564076	8	10	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
24	39.9861525	116.30388786666666	2008-08-15 08:19:00	2008-08-15	08:19:00	0.0781218363497614	0.016666666666666666	4.687310180985684	8	10	4.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
25	39.98618383333334	116.30288343333335	2008-08-15 08:20:00	2008-08-15	08:20:00	0.08574205703303076	0.016666666666666666	5.144523421981845	8	11	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
26	39.986163833333336	116.30199689999998	2008-08-15 08:21:00	2008-08-15	08:21:00	0.07564780561289501	0.016666666666666666	4.5388683367737	8	11	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
27	39.986237933333335	116.30123529999999	2008-08-15 08:22:00	2008-08-15	08:22:00	0.06548071623133371	0.016666666666666666	3.928842973880023	8	11	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
28	39.98657036666666	116.3005416666667	2008-08-15 08:23:00	2008-08-15	08:23:00	0.0697824393541775	0.016666666666666666	4.18694636125065	8	11	0.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
29	39.986713	116.300178	2008-08-15 08:24:00	2008-08-15	08:24:00	0.03484569273670052	0.016666666666666666	2.0907415642020313	8	11	4.0	4Friday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
30	39.98540493333333	116.35118136666668	2008-08-16 00:17:00	2008-08-16	00:17:00	4.352670784274961	15.883333333333333	0.27404013332266286	0	12	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
31	39.985711599999995	116.35746720000002	2008-08-16 00:18:00	2008-08-16	00:18:00	0.5372277888461421	0.016666666666666666	32.233667330768526	0	13	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
32	39.985901000000005	116.36689596666663	2008-08-16 00:19:00	2008-08-16	00:19:00	0.8044879031718412	0.016666666666666666	48.26927419031047	0	14	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
33	39.984686333333336	116.37195496666665	2008-08-16 00:20:00	2008-08-16	00:20:00	0.4521922593728709	0.016666666666666666	27.131535562372253	0	15	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
34	39.978640133333336	116.37430530000002	2008-08-16 00:21:00	2008-08-16	00:21:00	0.7022833461575633	0.016666666666666666	42.1370007694538	0	16	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
35	39.9713361	116.37465063333333	2008-08-16 00:22:00	2008-08-16	00:22:00	0.813614776984235	0.016666666666666666	48.8168866190541	0	17	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
36	39.966977433333334	116.37362706666667	2008-08-16 00:23:00	2008-08-16	00:23:00	0.4930000729427088	0.016666666666666666	29.580004376562528	0	18	0.0	5Saturday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
