,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999554470218159,2.0,2.0,2009-04-01 21,"朝阳区 / Chaoyang, 北京市, 102218, 中国",40.05216626029426,116.39999499658752,1.0,0.9999999999448572
1,2.4751654547592218e-06,2.0,1.0,2009-04-01 21,"田老师红烧肉, 和平里北街, Naga上院, 北京市, 东城区, 北京市, 100010, 中国",39.95790471388883,116.40326725757242,0.0,0.9999999999448572
2,2.4751654547592218e-06,2.0,11.0,2009-04-01 21,"地铁知春路站, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.97463572222223,116.33403522222223,0.0,0.9999999999448572
3,2.4751654547592218e-06,2.0,18.0,2009-04-01 21,"京承高速, 望京, 北湖渠村, 朝阳区 / Chaoyang, 北京市, 100102, 中国",39.99267957142858,116.44078857142857,0.0,0.9999999999448572
4,2.4751654547592218e-06,2.0,17.0,2009-04-01 21,"1号楼, 汤立路, 朝阳区 / Chaoyang, 北京市, 102218, 中国",40.053601,116.404645,0.0,0.9999999999448572
5,2.4751654547592218e-06,2.0,16.0,2009-04-01 21,"Beijingbei 北京北, 东小口镇, 昌平区, 北京市, 102218, 中国",40.05499783246506,116.40108885056641,0.0,0.9999999999448572
6,2.4751654547592218e-06,2.0,15.0,2009-04-01 21,"立水桥北站, 立汤路, 朝阳区 / Chaoyang, 北京市, 102218, 中国",40.04703166666667,116.406272,0.0,0.9999999999448572
7,2.4751654547592218e-06,2.0,14.0,2009-04-01 21,"京新高速, 五道口, 西洼村, 海淀区, 100084, 中国",40.01462542857143,116.32296616071429,0.0,0.9999999999448572
8,2.4751654547592218e-06,2.0,13.0,2009-04-01 21,"单村, 昌平区, 100196, 中国",40.06240922222222,116.37908366666667,0.0,0.9999999999448572
9,2.4751654547592218e-06,2.0,12.0,2009-04-01 21,"五道口, 海淀路社区, 海淀区, 100098, 中国",39.98074436842105,116.33292321052635,0.0,0.9999999999448572
10,2.4751654547592218e-06,2.0,10.0,2009-04-01 21,"立水桥站, 立汤路, 朝阳区 / Chaoyang, 北京市, 102218, 中国",40.05098649273315,116.40355532553517,0.0,0.9999999999448572
11,2.4751654547592218e-06,2.0,9.0,2009-04-01 21,"东小口镇, 昌平区, 北京市, 102218, 中国",40.054216833333335,116.39755308333334,0.0,0.9999999999448572
12,2.4751654547592218e-06,2.0,8.0,2009-04-01 21,"锦芳北街, 朝阳区 / Chaoyang, 北京市, 102218, 中国",40.042286,116.412715,0.0,0.9999999999448572
