	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0
1.0	0.9999700008999728	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	0.9996940072256634	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05
4.0	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	0.9996940072256634	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05	3.399919714850305e-05
5.0	2.8322778541155356e-05	2.8322778541155356e-05	2.8322778541155356e-05	2.8322778541155356e-05	2.8322778541155356e-05	0.9997450949931295	2.8322778541155356e-05	2.8322778541155356e-05	2.8322778541155356e-05	2.8322778541155356e-05
6.0	0.00016938211163470952	0.00016938211163470952	0.00016938211163470952	0.00016938211163470952	0.00016938211163470952	0.9984755609952873	0.00016938211163470952	0.00016938211163470952	0.00016938211163470952	0.00016938211163470952
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
