	(22-23)-1.0	(22-23)-2.0	(22-23)-3.0	(22-23)-4.0	(22-23)-5.0	(22-23)-6.0	(22-23)-7.0	(22-23)-8.0	(22-23)-9.0	(22-23)-10.0
1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.0	0.3333244446814751	0.6666488893629502	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06	3.3332444468147515e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	0.187485001199904	0.812435005199584	9.99920006399488e-06	9.99920006399488e-06
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
