	(9-10)-1.0	(9-10)-2.0	(9-10)-3.0	(9-10)-4.0	(9-10)-5.0	(9-10)-6.0	(9-10)-7.0	(9-10)-8.0	(9-10)-9.0	(9-10)-10.0
1.0	0.8155330771459507	2.7184435904865027e-06	0.054235659872879795	0.054235659872879795	0.06510883538160842	0.010873175508728601	2.7184435904865027e-06	2.7184435904865027e-06	2.7184435904865027e-06	2.7184435904865027e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	3.1100862001782654e-05	3.1100862001782654e-05	0.2939797239293029	0.2939797239293029	0.3529168354493432	0.05893711152004031	3.1100862001782654e-05	3.1100862001782654e-05	3.1100862001782654e-05	3.1100862001782654e-05
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
