	(1-2)-1.0	(1-2)-2.0	(1-2)-3.0	(1-2)-4.0	(1-2)-5.0	(1-2)-6.0	(1-2)-7.0	(1-2)-8.0	(1-2)-9.0	(1-2)-10.0
1.0	0.9999577018972092	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06	4.699789198944462e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	4.999775010124543e-06	4.999775010124543e-06	0.9999550020249086	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.9998968392690215	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05	1.1462303442110705e-05
