,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9998500224966248,4.0,4.0,2008-04-02 15,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97094910000001,116.303367875,1.0,0.99999999925
1,9.998500224966248e-06,4.0,1.0,2008-04-02 15,"物美超市, 中关村东路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.96720887272728,116.32854069090904,0.0,0.99999999925
2,9.998500224966248e-06,4.0,2.0,2008-04-02 15,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.967763582222226,116.31171091222221,0.0,0.99999999925
3,9.998500224966248e-06,4.0,3.0,2008-04-02 15,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.9693900361111,116.31018567361109,0.0,0.99999999925
4,9.998500224966248e-06,4.0,5.0,2008-04-02 15,"UME international cinema, 北三环西路, 中关村, 海淀路社区, 海淀区, 100098, 中国",39.96623146,116.31968244,0.0,0.99999999925
5,9.998500224966248e-06,4.0,6.0,2008-04-02 15,"苏州街, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97299128,116.30020392,0.0,0.99999999925
6,9.998500224966248e-06,4.0,7.0,2008-04-02 15,"顺义区, 顺义区 / Shunyi, 中国",40.1734716,116.50251579999998,0.0,0.99999999925
7,9.998500224966248e-06,4.0,8.0,2008-04-02 15,"北四环西路, 新科祥园, 海淀路社区, 海淀区, 100190, 中国",39.983918,116.30682913333335,0.0,0.99999999925
8,9.998500224966248e-06,4.0,9.0,2008-04-02 15,"明德商学楼, 苏州街, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.96978996666665,116.30105306666664,0.0,0.99999999925
9,9.998500224966248e-06,4.0,10.0,2008-04-02 15,"妙峰山路, 涧沟, 门头沟区 / Mentougou, 北京市, 中国",40.0184933,116.04606909999998,0.0,0.99999999925
10,9.998500224966248e-06,4.0,11.0,2008-04-02 15,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.9676925775,116.30210556000002,0.0,0.99999999925
11,9.998500224966248e-06,4.0,12.0,2008-04-02 15,"希格玛大厦, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.976132025,116.3303216,0.0,0.99999999925
12,9.998500224966248e-06,4.0,13.0,2008-04-02 15,"海淀黄庄北, 中关村大街, 中关村, 海淀路社区, 海淀区, 100872, 中国",39.9769166,116.3109833,0.0,0.99999999925
13,9.998500224966248e-06,4.0,14.0,2008-04-02 15,"学府树北街, 朱房村, 海淀区, 100085, 中国",40.031634525,116.3253912,0.0,0.99999999925
14,9.998500224966248e-06,4.0,15.0,2008-04-02 15,"妫水南街, 延庆区, 延庆县 / Yanqing, 中国",40.448445466666655,115.97651163333336,0.0,0.99999999925
15,9.998500224966248e-06,4.0,16.0,2008-04-02 15,"妫水北街, 延庆区, 延庆县 / Yanqing, 中国",40.4723283,115.96892659999999,0.0,0.99999999925
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9998500224966252,4.0,11.0,2008-04-02 16,"中国人民大学, 汇贤路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.9676925775,116.30210556000002,0.0,9.999999992515995e-06
