	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	20.0	1	2007-10-02 02:59:00.000000	2007-10-02 03:29:08.426851	39.849125	116.32085000000001	Y	30.133333333333333
1	21.0	9	2007-10-02 07:36:51.573149	2007-10-02 08:08:43.462044	39.8653333333333	116.309616666667	Y	31.85
2	32.0	16	2007-10-03 01:35:59.364785	2007-10-03 01:56:29.498700	39.9207	116.4518	Y	20.5
3	35.0	2	2007-10-03 02:58:00.000000	2007-10-03 03:23:00.000000	39.97539233058609	116.32626209935893	N	25.0
4	36.0	2	2007-10-03 03:22:00.000000	2007-10-03 04:01:00.000000	39.97522312607737	116.32531413791477	N	39.0
5	37.0	2	2007-10-03 03:59:00.000000	2007-10-03 04:32:27.117545	39.97522312607737	116.32531413791477	N	33.45
6	38.0	3	2007-10-03 04:32:32.882455	2007-10-03 04:58:00.000000	39.97492205882353	116.3201416666667	N	25.45
7	40.0	13	2007-10-03 04:58:00.000000	2007-10-03 05:51:00.000000	39.972771212121216	116.31968535353536	N	53.0
8	41.0	3	2007-10-03 05:51:00.000000	2007-10-03 07:08:00.000000	39.97495963541665	116.31842838541655	Y	77.0
9	42.0	3	2007-10-03 05:52:00.000000	2007-10-03 07:33:30.000000	39.97495963541665	116.31842838541655	N	101.5
10	43.0	12	2007-10-03 07:33:30.000000	2007-10-03 10:34:00.000000	39.975160295138885	116.31416822916665	N	180.5
11	44.0	12	2007-10-03 07:55:00.000000	2007-10-03 11:05:24.978496	39.975160295138885	116.31416822916665	N	190.4
12	46.0	3	2007-10-03 11:05:35.021504	2007-10-03 11:44:53.191823	39.975070061728395	116.31890864197544	N	39.3
13	51.0	10	2007-10-03 12:15:06.808177	2007-10-03 12:36:27.500576	39.975075000000004	116.3381	Y	21.333333333333332
14	70.0	8	2007-10-05 06:16:45.574714	2007-10-05 09:04:00.000000	39.895458333333295	116.3593916666665	Y	167.23333333333332
15	71.0	8	2007-10-05 06:18:00.000000	2007-10-05 09:05:33.317337	39.895458333333295	116.3593916666665	Y	167.55
16	93.0	15	2007-10-05 15:13:42.836346	2007-10-05 15:48:55.058641	39.99263912037036	116.32653935185185	N	35.2
17	127.0	19	2007-10-05 17:28:04.941359	2007-10-05 17:50:14.325474	39.966866666666704	116.381033333333	Y	22.15
18	137.0	11	2007-10-06 05:29:32.694109	2007-10-06 08:29:00.000000	39.94653333333335	116.36752083333324	Y	179.45
19	138.0	11	2007-10-06 05:30:00.000000	2007-10-06 08:33:27.230126	39.94653333333335	116.36752083333324	Y	183.45
20	149.0	5	2007-10-06 08:58:32.769874	2007-10-06 09:31:58.061949	39.9376625	116.38116412037034	N	33.416666666666664
21	165.0	14	2007-10-06 10:09:01.938051	2007-10-06 10:47:15.051905	40.0075166666667	116.406033333333	Y	38.21666666666667
22	166.0	6	2007-10-07 05:34:44.948095	2007-10-07 06:13:19.682527	39.9583	116.446016666667	Y	38.56666666666667
23	201.0	4	2007-10-07 08:13:59.707184	2007-10-07 08:54:17.672112	39.975325239463594	116.3394359195403	N	40.28333333333333
24	203.0	17	2007-10-07 08:56:42.327888	2007-10-07 09:27:25.360738	39.97533031400967	116.34584057971014	N	30.716666666666665
25	204.0	4	2007-10-07 09:29:34.639262	2007-10-07 09:55:12.524480	39.9753666666667	116.33906666666701	Y	25.616666666666667
26	205.0	7	2007-10-08 07:37:47.475520	2007-10-08 08:02:03.468781	39.919341666666675	116.45402083333325	Y	24.25
27	240.0	18	2007-10-08 14:25:49.022655	2007-10-08 14:47:01.184180	39.927966666666705	116.438683333333	Y	21.2
28	241.0	4	2007-10-09 06:32:58.815820	2007-10-09 06:57:12.456424	39.975583333333354	116.341391666667	Y	24.216666666666665
29	248.0	15	2007-10-09 07:56:30.000000	2007-10-09 09:01:03.428607	39.9919022222222	116.32631583333328	N	64.55
30	277.0	16	2007-10-09 11:13:56.571393	2007-10-09 20:55:30.000000	39.92055	116.45161666666701	Y	581.55
31	278.0	7	2007-10-09 20:55:30.000000	2007-10-10 06:35:54.218068	39.920825	116.455175	Y	580.4
32	298.0	1	2007-10-10 07:37:05.781932	2007-10-10 10:04:00.000000	39.848959722222205	116.32174166666675	Y	146.9
33	299.0	1	2007-10-10 07:38:00.000000	2007-10-10 10:04:00.000000	39.848959722222205	116.32174166666675	Y	146.0
