	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	23.0	0	2009-05-16 18:15:00.000000	2009-05-16 20:03:30.000000	39.913296166666655	116.40534044444442	Y	108.5
1	24.0	0	2009-05-16 20:03:30.000000	2009-05-16 21:52:55.791889	39.91279821428572	116.40775	Y	109.41666666666667
2	44.0	0	2009-05-16 22:20:04.208111	2009-05-16 23:00:00.000000	39.96833190094101	116.39960156570443	N	39.916666666666664
3	45.0	0	2009-05-16 22:59:00.000000	2009-05-17 00:06:00.000000	39.9683728504705	116.39955328285222	N	67.0
4	46.0	0	2009-05-16 23:59:00.000000	2009-05-17 08:14:30.000000	39.9683728504705	116.39955328285222	Y	495.5
5	47.0	0	2009-05-24 08:14:30.000000	2009-05-24 16:26:00.004392	39.966936	116.3956892857143	Y	491.5
6	49.0	0	2009-05-24 16:30:59.995608	2009-05-24 17:01:00.000000	39.959812927239746	116.39588829254242	N	30.0
7	50.0	0	2009-05-24 16:56:00.000000	2009-05-24 17:44:01.136695	39.959812927239746	116.39588829254242	N	48.016666666666666
8	54.0	0	2009-05-24 18:04:58.863305	2009-05-24 19:00:00.000000	39.968305335480025	116.39953278703152	N	55.016666666666666
9	55.0	0	2009-05-24 18:59:00.000000	2009-05-24 20:05:00.000000	39.96822382533932	116.39950720997483	N	66.0
10	56.0	0	2009-05-24 19:59:00.000000	2009-05-24 21:11:00.000000	39.968198556297516	116.39956498639046	N	72.0
11	57.0	0	2009-05-24 20:40:00.000000	2009-05-24 22:00:00.000000	39.9681356748855	116.39957285416091	N	80.0
12	58.0	0	2009-05-24 21:59:00.000000	2009-05-24 23:01:00.000000	39.96807963650709	116.39952987777323	N	62.0
13	59.0	0	2009-05-24 22:55:00.000000	2009-05-25 00:57:00.000000	39.96820112594585	116.39949293888662	N	122.0
14	60.0	0	2009-05-24 23:38:00.000000	2009-05-25 01:00:00.000000	39.96817981905395	116.39959109011383	Y	82.0
15	61.0	0	2009-05-25 00:57:00.000000	2009-05-25 02:00:00.000000	39.96815752942845	116.39961219818939	N	63.0
16	62.0	0	2009-05-25 01:59:00.000000	2009-05-25 03:03:00.000000	39.96823714428165	116.39963574953666	N	64.0
17	63.0	0	2009-05-25 02:25:00.000000	2009-05-25 04:00:00.000000	39.968285915190606	116.3996525200157	N	95.0
18	64.0	0	2009-05-25 03:59:00.000000	2009-05-25 05:00:00.000000	39.9683053243984	116.39957119494517	N	61.0
19	65.0	0	2009-05-25 04:59:00.000000	2009-05-25 06:00:00.000000	39.96801782030853	116.39959823054174	N	61.0
20	66.0	0	2009-05-25 05:59:00.000000	2009-05-25 06:33:00.000000	39.96796647139081	116.39959536749025	N	34.0
21	68.0	0	2009-05-25 06:31:00.000000	2009-05-25 07:00:00.000000	39.96805943282299	116.39958927005196	N	29.0
22	69.0	0	2009-05-25 06:59:00.000000	2009-05-25 08:08:43.267060	39.96805943282299	116.39958927005196	N	69.71666666666667
23	125.0	0	2009-05-28 10:58:45.381148	2009-05-28 12:05:38.046649	39.99203363650412	116.18517616875765	N	66.86666666666666
24	127.0	0	2009-05-28 12:09:21.953351	2009-05-28 12:53:10.020209	39.99212723648786	116.17916815551861	N	43.8
25	129.0	0	2009-05-28 13:00:49.979791	2009-05-28 13:35:30.000000	39.990248341805795	116.1727280568417	N	34.666666666666664
26	130.0	0	2009-05-28 13:35:30.000000	2009-05-28 14:01:40.948145	39.9893432900237	116.17636855677429	N	26.166666666666668
27	175.0	0	2009-05-28 16:57:19.051855	2009-05-28 17:58:58.576796	39.99642866439589	116.3343333979223	N	61.65
28	184.0	0	2009-05-28 18:58:01.423204	2009-05-28 20:00:00.000000	39.968254623595016	116.39952387040309	N	61.96666666666667
29	185.0	0	2009-05-28 19:59:00.000000	2009-05-28 21:12:00.000000	39.96821029036893	116.39958152230827	N	73.0
30	186.0	0	2009-05-28 20:27:00.000000	2009-05-28 22:00:00.000000	39.96816109326068	116.39958424912531	N	93.0
31	187.0	0	2009-05-28 21:59:00.000000	2009-05-28 22:59:00.000000	39.96816109326068	116.39958424912531	N	60.0
