	(20-21)-1.0	(20-21)-2.0	(20-21)-3.0	(20-21)-4.0	(20-21)-5.0	(20-21)-6.0	(20-21)-7.0	(20-21)-8.0	(20-21)-9.0	(20-21)-10.0	(20-21)-11.0	(20-21)-12.0	(20-21)-13.0	(20-21)-14.0	(20-21)-15.0	(20-21)-16.0
1.0	0.9990910072897795	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05	6.05995140146405e-05
2.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
3.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
4.0	0.4897709314538631	5.101576464756301e-06	5.101576464756301e-06	0.51015764647563	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06	5.101576464756301e-06
5.0	0.3333177785036697	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	0.6666355570073395	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06	3.3331777850366976e-06
6.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
7.0	0.9998286191749651	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05	1.1425388335707061e-05
8.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
9.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
10.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
11.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
12.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
13.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
14.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
15.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
16.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
