Timestamp	Latitude	Longitude	0	Altitude	NumDays	ClusterId	ClusterMeanLat	ClusterMeanLon	StayPoint	DistanceCluster	Timestamp	X	Y
2008-11-01 01:35:00	40.01065991666666	116.32214800000001	0.0	469.6666666666667	39753.06631365741	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:35:00	1.2069068710290887	12.638274868545665
2008-11-01 01:36:00	40.01061291666667	116.32198183333331	0.0	257.6666666666667	39753.067008101854	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:36:00	0.9596227479026727	12.546959491406072
2008-11-01 01:37:00	40.01070835714285	116.32191135714288	0.0	158.71428571428572	39753.067711640215	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:37:00	0.8547414749464003	12.73238891862032
2008-11-01 01:38:00	40.0105052	116.322076	0.0	135.1	39753.06831944445	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:38:00	1.0997597884957275	12.337678894727445
2008-11-01 01:44:00	40.01066428571429	116.32203885714287	0.0	246.07142857142858	39753.072597552906	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:44:00	1.0444835771894097	12.64676340540323
2008-11-01 01:45:00	40.01058428571429	116.32206407142857	0.0	267.14285714285717	39753.07326719577	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:45:00	1.0820073847055163	12.491332976182912
2008-11-01 01:46:00	40.01053092857143	116.32207742857143	0.0	295.7142857142857	39753.07394510582	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:46:00	1.1018855421478866	12.38766643097483
2008-11-01 01:47:00	40.010547692307696	116.32202969230772	0.0	328.15384615384613	39753.074660790604	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:47:00	1.030845613959601	12.420236365022621
2008-11-01 01:48:00	40.01026615384615	116.32207238461541	0.0	343.38461538461536	39753.07531962251	945.0	40.010547301814874	116.3220596628371	1.0	1.0	2008-11-01 01:48:00	1.0943813872859005	11.873240816055942
2008-11-01 02:03:00	40.00062058333334	116.32729991666666	0.0	87.91666666666667	39753.08575810184	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:03:00	8.874493548373318	-6.866948743887162
2008-11-01 02:04:00	40.00019458333333	116.32732683333334	0.0	91.83333333333333	39753.08645254629	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:04:00	8.914580912026802	-7.694615779447343
2008-11-01 02:05:00	40.000454000000005	116.3273282857143	0.0	91.85714285714286	39753.08703538361	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:05:00	8.916725530493144	-7.190600231370612
2008-11-01 02:11:00	40.00055384615385	116.32730146153848	0.0	101.61538461538461	39753.091314102574	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:11:00	8.876797089379458	-6.996611099535785
2008-11-01 02:12:00	40.00057623076923	116.32743584615383	0.0	102.0	39753.09200231482	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:12:00	9.076797723181766	-6.953120469834338
2008-11-01 02:13:00	40.000637749999996	116.32758366666668	0.0	101.33333333333333	39753.092702546295	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:13:00	9.2967920167859	-6.833595964297875
2008-11-01 02:14:00	40.000595866666664	116.32751346666664	0.0	99.26666666666667	39753.09337345678	794.0	40.0004586196219	116.32693996945453	1.0	1.0	2008-11-01 02:14:00	9.192317546910296	-6.914970270251722
2008-11-01 02:57:00	40.00384625	116.32241225	0.0	99.375	39753.123373842594	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 02:57:00	1.6002359773848547	-0.5998643127240736
2008-11-01 02:58:00	40.004262999999995	116.32247383333335	0.0	104.58333333333333	39753.123952546295	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 02:58:00	1.691881932487547	0.20983107943692164
2008-11-01 02:59:00	40.004276	116.3223884	0.0	107.06666666666666	39753.12463657407	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 02:59:00	1.5647363973802904	0.2350885241847596
2008-11-01 03:00:00	40.00421233333334	116.32226326666668	0.0	101.46666666666667	39753.12534645061	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:00:00	1.3785085056795525	0.11139180762993318
2008-11-01 03:01:00	40.00428084615385	116.32234784615383	0.0	100.92307692307692	39753.12604077636	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:01:00	1.5043824547681965	0.24450402134286237
2008-11-01 03:02:00	40.00428753846153	116.32234361538463	0.0	100.92307692307692	39753.1267352208	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:02:00	1.498085978137466	0.25750637454059666
2008-11-01 03:03:00	40.0042755	116.32223692857144	0.0	105.64285714285714	39753.12740492724	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:03:00	1.3393104393666913	0.23411708399834766
2008-11-01 03:04:00	40.004293833333335	116.32222300000001	0.0	106.0	39753.12789930555	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:04:00	1.3185811936804381	0.26973655737240826
2008-11-01 03:16:00	40.00393	116.32216650000001	0.0	117.5	39753.13668402778	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:16:00	1.2344988878008207	-0.4371480821551039
2008-11-01 03:17:00	40.00399907692308	116.32216369230773	0.0	98.84615384615384	39753.13716969373	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:17:00	1.2303197325146793	-0.30293988461486737
2008-11-01 03:18:00	40.00414235714285	116.32219664285715	0.0	89.92857142857143	39753.13784226191	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:18:00	1.2793568421806594	-0.024563558916290827
2008-11-01 03:19:00	40.004228999999995	116.32225971428569	0.0	102.57142857142857	39753.13853257276	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:19:00	1.3732215372054952	0.1437731470204501
2008-11-01 03:20:00	40.004392857142854	116.32225264285717	0.0	130.57142857142858	39753.13923528439	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:20:00	1.3626959096973503	0.4621279725604359
2008-11-01 03:21:00	40.00428214285715	116.32240528571427	0.0	134.14285714285714	39753.13992146164	23.0	40.004241885608614	116.32222519624553	1.0	1.0	2008-11-01 03:21:00	1.5898663351248274	0.2470233607271314
2008-11-01 04:16:00	40.012243999999995	116.32071883333333	0.0	250.91666666666666	39753.17811921297	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:16:00	-0.9199271768681491	15.715959273630986
2008-11-01 04:17:00	40.01242383333334	116.32057449999998	0.0	275.5833333333333	39753.1788136574	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:17:00	-1.1347159045435309	16.065353925980197
2008-11-01 04:18:00	40.01242825	116.320399	0.0	277.3333333333333	39753.17950810184	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:18:00	-1.3958865364102973	16.073934980914853
2008-11-01 04:19:00	40.01227753846153	116.3205986923077	0.0	264.15384615384613	39753.180180733616	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:19:00	-1.098715250748487	15.78112049202828
2008-11-01 04:20:00	40.0122626923077	116.32077030769231	0.0	263.84615384615387	39753.1808707265	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:20:00	-0.8433252898986641	15.752276191253168
2008-11-01 04:21:00	40.0123115	116.32072349999999	0.0	267.0833333333333	39753.18159143518	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:21:00	-0.9129820069268089	15.847103698289876
2008-11-01 04:22:00	40.01222491666667	116.32066441666667	0.0	269.75	39753.18228587962	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:22:00	-1.0009076950820006	15.678882640002026
2008-11-01 04:23:00	40.01220946153846	116.32065007692307	0.0	268.2307692307692	39753.18296741451	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:23:00	-1.0222475601087588	15.648855174873228
2008-11-01 04:24:00	40.01211708333333	116.32070241666666	0.0	269.5833333333333	39753.18367476852	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:24:00	-0.9443585824159191	15.469375373952333
2008-11-01 04:25:00	40.01217916666666	116.32088525	0.0	269.4166666666667	39753.184369212955	368.0	40.01234665341326	116.32088030175238	1.0	1.0	2008-11-01 04:25:00	-0.6722738735700282	15.589995863291385
