	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	32.0	0	2010-06-01 02:59:00.000000	2010-06-01 11:01:00.000000	39.97535216666667	116.330866	Y	482.0
1	33.0	0	2010-06-01 02:59:00.000000	2010-06-01 11:01:39.727304	39.97535216666667	116.330866	Y	482.65
2	53.0	0	2010-06-01 11:25:20.272696	2010-06-01 12:08:37.037591	39.90957666666666	116.35250816666667	Y	43.266666666666666
3	54.0	0	2010-06-03 02:29:22.962409	2010-06-03 03:13:14.355592	39.881384000000004	116.389274	Y	43.85
4	213.0	0	2010-06-09 13:28:29.532317	2010-06-09 19:12:14.151898	39.879807299999996	116.39123529999999	Y	343.73333333333335
5	214.0	0	2010-06-09 20:49:45.848102	2010-06-10 02:33:40.719882	39.88146016666666	116.3863405	Y	343.9
6	243.0	0	2010-06-10 03:11:19.280118	2010-06-10 10:32:00.000000	39.97558173333333	116.330435425	Y	440.6666666666667
7	244.0	0	2010-06-10 03:12:00.000000	2010-06-10 10:33:03.993227	39.97558173333333	116.330435425	Y	441.05
8	285.0	0	2010-06-10 11:33:56.006773	2010-06-10 18:53:30.000000	39.879999	116.39056799999999	Y	439.55
9	286.0	0	2010-06-10 18:53:30.000000	2010-06-11 02:12:39.540870	39.88210980000001	116.38910329999999	Y	439.15
10	315.0	0	2010-06-11 02:49:20.459130	2010-06-11 03:13:40.335592	39.975557374999994	116.330785875	Y	24.316666666666666
11	316.0	0	2010-06-12 01:27:19.664408	2010-06-12 01:51:38.034290	39.880756	116.38908	Y	24.3
12	365.0	0	2010-06-14 05:42:17.507430	2010-06-14 06:27:29.383062	39.906645000000005	116.46801633333332	Y	45.18333333333333
13	366.0	0	2010-06-14 06:56:30.616938	2010-06-14 07:41:50.562358	39.90375985714286	116.46307242857142	Y	45.31666666666667
14	402.0	0	2010-06-14 08:35:09.437642	2010-06-14 16:52:00.000000	39.989226	116.358354	Y	496.8333333333333
15	403.0	0	2010-06-15 16:52:00.000000	2010-06-16 01:08:14.559653	39.986625125	116.35830675000001	Y	496.23333333333335
