,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999500024998746,1.0,1.0,2011-08-03 17,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0,
1,9.999500024998747e-06,1.0,2.0,2011-08-03 17,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,0,
2,9.999500024998747e-06,1.0,3.0,2011-08-03 17,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0,
3,9.999500024998747e-06,1.0,4.0,2011-08-03 17,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0,
4,9.999500024998747e-06,1.0,5.0,2011-08-03 17,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0,
5,9.999500024998747e-06,1.0,6.0,2011-08-03 17,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0,
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 17,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0.0,0.4082482904638629
1,0.16666666666666669,2.0,2.0,2011-08-07 17,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,1.0,0.4082482904638629
2,0.16666666666666669,2.0,3.0,2011-08-07 17,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0.0,0.4082482904638629
3,0.16666666666666669,2.0,4.0,2011-08-07 17,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0.0,0.4082482904638629
4,0.16666666666666669,2.0,5.0,2011-08-07 17,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0.0,0.4082482904638629
5,0.16666666666666669,2.0,6.0,2011-08-07 17,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0.0,0.4082482904638629
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 18,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0.0,0.4082482904638629
1,0.16666666666666669,2.0,2.0,2011-08-07 18,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,1.0,0.4082482904638629
2,0.16666666666666669,2.0,3.0,2011-08-07 18,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0.0,0.4082482904638629
3,0.16666666666666669,2.0,4.0,2011-08-07 18,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0.0,0.4082482904638629
4,0.16666666666666669,2.0,5.0,2011-08-07 18,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0.0,0.4082482904638629
5,0.16666666666666669,2.0,6.0,2011-08-07 18,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0.0,0.4082482904638629
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 19,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0.0,0.4082482904638629
1,0.16666666666666669,2.0,2.0,2011-08-07 19,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,1.0,0.4082482904638629
2,0.16666666666666669,2.0,3.0,2011-08-07 19,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0.0,0.4082482904638629
3,0.16666666666666669,2.0,4.0,2011-08-07 19,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0.0,0.4082482904638629
4,0.16666666666666669,2.0,5.0,2011-08-07 19,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0.0,0.4082482904638629
5,0.16666666666666669,2.0,6.0,2011-08-07 19,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0.0,0.4082482904638629
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 20,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0.0,0.4082482904638629
1,0.16666666666666669,2.0,2.0,2011-08-07 20,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,1.0,0.4082482904638629
2,0.16666666666666669,2.0,3.0,2011-08-07 20,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0.0,0.4082482904638629
3,0.16666666666666669,2.0,4.0,2011-08-07 20,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0.0,0.4082482904638629
4,0.16666666666666669,2.0,5.0,2011-08-07 20,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0.0,0.4082482904638629
5,0.16666666666666669,2.0,6.0,2011-08-07 20,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0.0,0.4082482904638629
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 21,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0.0,0.4082482904638629
1,0.16666666666666669,2.0,2.0,2011-08-07 21,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,1.0,0.4082482904638629
2,0.16666666666666669,2.0,3.0,2011-08-07 21,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0.0,0.4082482904638629
3,0.16666666666666669,2.0,4.0,2011-08-07 21,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0.0,0.4082482904638629
4,0.16666666666666669,2.0,5.0,2011-08-07 21,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0.0,0.4082482904638629
5,0.16666666666666669,2.0,6.0,2011-08-07 21,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0.0,0.4082482904638629
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.16666666666666669,2.0,1.0,2011-08-07 22,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,0,
1,0.16666666666666669,2.0,2.0,2011-08-07 22,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,0,
2,0.16666666666666669,2.0,3.0,2011-08-07 22,"亿方大厦, 倒座庙北路, 中关村, 稻香园南社区, 海淀区, 100872, 中国",39.97483458333335,116.30171395833338,0,
3,0.16666666666666669,2.0,4.0,2011-08-07 22,"T3-C, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.055356842257424,116.60881055898844,0,
4,0.16666666666666669,2.0,5.0,2011-08-07 22,"Nr.3, 一经路, 楼台村, 顺义区 / Shunyi, 100621, 中国",40.054201306027295,116.61301261679985,0,
5,0.16666666666666669,2.0,6.0,2011-08-07 22,"01/19, S225, 顺义区, 顺义区 / Shunyi, 100621, 中国",40.060348484848475,116.61726459595951,0,
,PredProbability,StateId,PredState,DateHour,Address,Latitude,Longitude,ActProbability,Similarity
0,0.9999500024998746,1.0,1.0,2011-08-09 6,"中航科技大厦, 56, 知春路, 新科祥园, 海淀路社区, 海淀区, 100098, 中国",39.974635259113406,116.33117190986741,1.0,0.99999999975
1,9.999500024998747e-06,1.0,2.0,2011-08-09 6,"微软亚洲研究院, 丹棱街, 中关村, 稻香园南社区, 海淀区, 100080, 中国",39.97827833333335,116.30285500000001,0.0,0.99999999975
