	Date	StateId	AvgLat	AvgLon	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
0	2009-04-01	1.0	39.76307245952378	116.29745155458684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833	1.0
1	2009-04-02	1.0	39.76307245952378	116.29745155458684	0.6667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2009-04-02	3.0	40.000148909181654	116.32708046174558	0.0	0.0	0.8333	0.85	0.0	0.0667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2009-04-02	5.0	40.01040295213552	116.3222660814789	0.0	0.0	0.0	0.0333	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8167	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4	2009-04-02	6.0	40.00993072168676	116.31492635100372	0.0	0.0	0.0	0.0	0.3667	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	2009-04-03	1.0	39.76307245952378	116.29745155458684	0.0	0.0	0.0	0.0	0.2667	1.0	1.0	1.0	0.8667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	2009-04-03	5.0	40.01040295213552	116.3222660814789	1.0	1.0	0.5167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	2009-04-03	14.0	40.00308036666668	116.32513284047621	0.0	0.0	0.45	0.5333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	2009-04-03	18.0	39.9594375	116.2916265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3667	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	2009-04-03	19.0	39.959780499999994	116.28837850000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	2009-04-03	20.0	39.96509386408938	116.3017993137736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2333	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	2009-04-03	22.0	39.99362632615385	116.32673660286325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1333	0.0	0.0	0.0
12	2009-04-03	23.0	39.995436792797896	116.32780741402716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8667	1.0	1.0	1.0
13	2009-04-04	22.0	39.99362632615385	116.32673660286325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65	1.0	1.0	1.0	1.0	1.0	1.0	0.1667	0.0	0.0	0.0
14	2009-04-04	23.0	39.995436792797896	116.32780741402716	1.0	1.0	1.0	0.4833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333	1.0	1.0	1.0
15	2009-04-04	24.0	39.898273749999994	116.389304	0.0	0.0	0.0	0.0	0.0	0.0	0.3667	1.0	0.4333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	2009-04-04	25.0	39.89966904320987	116.3888687006173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
