	(8-9)-1.0	(8-9)-2.0	(8-9)-3.0	(8-9)-4.0	(8-9)-5.0	(8-9)-6.0	(8-9)-7.0	(8-9)-8.0	(8-9)-9.0	(8-9)-10.0
1.0	0.9999700008999728	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06
2.0	4.044537464185279e-06	0.7280167435533501	0.2719509001469361	4.044537464185279e-06	4.044537464185279e-06	4.044537464185279e-06	4.044537464185279e-06	4.044537464185279e-06	4.044537464185279e-06	4.044537464185279e-06
3.0	3.0515772138543193e-05	3.0515772138543193e-05	0.9997253580507528	3.0515772138543193e-05	3.0515772138543193e-05	3.0515772138543193e-05	3.0515772138543193e-05	3.0515772138543193e-05	3.0515772138543193e-05	3.0515772138543193e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	4.9977510120445776e-05	0.9995502024089156	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05	4.9977510120445776e-05
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
