	(19-20)-1.0	(19-20)-2.0	(19-20)-3.0	(19-20)-4.0	(19-20)-5.0	(19-20)-6.0	(19-20)-7.0	(19-20)-8.0	(19-20)-9.0	(19-20)-10.0
1.0	0.9999834357555787	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.9998412110305411	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
