	(18-19)-1.0	(18-19)-2.0	(18-19)-3.0	(18-19)-4.0	(18-19)-5.0	(18-19)-6.0	(18-19)-7.0	(18-19)-8.0	(18-19)-9.0	(18-19)-10.0	(18-19)-11.0	(18-19)-12.0	(18-19)-13.0	(18-19)-14.0	(18-19)-15.0	(18-19)-16.0	(18-19)-17.0	(18-19)-18.0	(18-19)-19.0	(18-19)-20.0	(18-19)-21.0	(18-19)-22.0	(18-19)-23.0	(18-19)-24.0	(18-19)-25.0	(18-19)-26.0	(18-19)-27.0	(18-19)-28.0	(18-19)-29.0	(18-19)-30.0	(18-19)-31.0	(18-19)-32.0	(18-19)-33.0	(18-19)-34.0	(18-19)-35.0	(18-19)-36.0
1.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
2.0	9.99650122457138e-06	9.99650122457138e-06	0.9996501224571379	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06
3.0	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	0.9998896840989336	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06	3.1518828875881468e-06
4.0	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	0.9998201154365659	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06	5.139558955228678e-06
5.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
6.0	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	0.6783828061928548	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	0.32100590462610634	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05	1.7979093559990998e-05
7.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
8.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
9.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
10.0	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	0.9996501224571379	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06	9.99650122457138e-06
