	(20-21)-1.0	(20-21)-2.0	(20-21)-3.0	(20-21)-4.0	(20-21)-5.0	(20-21)-6.0	(20-21)-7.0	(20-21)-8.0	(20-21)-9.0	(20-21)-10.0
1.0	0.9999769465277503	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06	2.5614969166177426e-06
2.0	0.9990645733213493	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492	0.00010393629762788492
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
