	(22-23)-1.0	(22-23)-2.0	(22-23)-3.0	(22-23)-4.0	(22-23)-5.0	(22-23)-6.0	(22-23)-7.0	(22-23)-8.0	(22-23)-9.0	(22-23)-10.0
1.0	0.6101329301219932	0.38984494276237963	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06	2.7658894533899255e-06
2.0	2.599451720259616e-05	0.9997660493451764	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05	2.599451720259616e-05
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	9.999200063994878e-06	0.36168677323456294	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	0.6382332331649249	9.999200063994878e-06	9.999200063994878e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
