	(8-9)-1.0	(8-9)-2.0	(8-9)-3.0	(8-9)-4.0	(8-9)-5.0	(8-9)-6.0	(8-9)-7.0	(8-9)-8.0	(8-9)-9.0	(8-9)-10.0
1.0	0.9999303533571755	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06	7.738515869341196e-06
2.0	0.09611508946812525	0.9038049169313623	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06	9.999200063994878e-06
3.0	0.9998996258599882	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05	1.1152682223593523e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.9998890788599086	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05	1.2324571121317752e-05
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
