	(21-22)-1.0	(21-22)-3.0	(21-22)-4.0	(21-22)-7.0	(21-22)-9.0	(21-22)-10.0	(21-22)-12.0	(21-22)-15.0	(21-22)-36.0	(21-22)-42.0
1.0	0.9999880003039927	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06	1.3332995564112384e-06
3.0	9.999100080992705e-06	0.9999100080992704	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
12.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
15.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
36.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
42.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
