	(8-9)-1.0	(8-9)-3.0	(8-9)-4.0	(8-9)-7.0	(8-9)-9.0	(8-9)-10.0	(8-9)-12.0	(8-9)-15.0	(8-9)-36.0	(8-9)-42.0
1.0	0.9999700008999728	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.11537219068715676	2.3074438137431354e-05	2.3074438137431354e-05	2.3074438137431354e-05	2.3074438137431354e-05	0.8844432138077436	2.3074438137431354e-05	2.3074438137431354e-05	2.3074438137431354e-05	2.3074438137431354e-05
12.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
15.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
36.0	0.9997968998385148	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05	2.2566684609437595e-05
42.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
