	(22-23)-1.0	(22-23)-3.0	(22-23)-4.0	(22-23)-7.0	(22-23)-9.0	(22-23)-10.0	(22-23)-12.0	(22-23)-15.0	(22-23)-36.0	(22-23)-42.0
1.0	0.9999811852852213	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06	2.0905238643751753e-06
3.0	9.999100080992705e-06	0.9999100080992704	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	2.1422909659589966e-05	2.1422909659589966e-05	2.1422909659589966e-05	2.1422909659589966e-05	0.9998071938130636	2.1422909659589966e-05	2.1422909659589966e-05	2.1422909659589966e-05	2.1422909659589966e-05	2.1422909659589966e-05
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
12.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
15.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
36.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
42.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
