	(5-6)-1.0	(5-6)-3.0	(5-6)-4.0	(5-6)-7.0	(5-6)-9.0	(5-6)-10.0	(5-6)-12.0	(5-6)-15.0	(5-6)-36.0	(5-6)-42.0
1.0	0.9999700008999728	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	3.3332333363332434e-06	3.3332333363332434e-06	3.3332333363332434e-06	3.3332333363332434e-06	3.3332333363332434e-06	0.9999700008999729	3.3332333363332434e-06	3.3332333363332434e-06	3.3332333363332434e-06	3.3332333363332434e-06
12.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
15.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
36.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
42.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
