	Latitude	Longitude	Timestamp	Date	Time	Distance(Km)	Time(Hr)	Speed(Km/Hr)	Hour	DistClus	ClusDur	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	40.010242818181815	116.31179790909091	2009-04-01 05:06:00	2009-04-01	05:06:00	0.0	0.0		5	1	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
1	40.010647	116.31321576923077	2009-04-01 05:07:00	2009-04-01	05:07:00	0.12899189167220776	0.016666666666666666	7.739513500332466	5	1	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
2	40.0104742	116.31306100000002	2009-04-01 05:08:00	2009-04-01	05:08:00	0.023327208832139425	0.016666666666666666	1.3996325299283656	5	1	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
3	40.010616	116.31381174999999	2009-04-01 05:13:00	2009-04-01	05:13:00	0.06592841147532247	0.08333333333333333	0.7911409377038696	5	1	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
4	40.0098635	116.31477208333332	2009-04-01 05:14:00	2009-04-01	05:14:00	0.11713892694387193	0.016666666666666666	7.028335616632316	5	1	8.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
5	40.009295333333334	116.31640783333334	2009-04-01 05:15:00	2009-04-01	05:15:00	0.1531411975371809	0.016666666666666666	9.188471852230853	5	2	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
6	40.00817183333333	116.31768116666667	2009-04-01 05:16:00	2009-04-01	05:16:00	0.16561827828215508	0.016666666666666666	9.937096696929306	5	2	1.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
7	40.00578658333333	116.31781508333336	2009-04-01 05:17:00	2009-04-01	05:17:00	0.26577022700088426	0.016666666666666666	15.946213620053056	5	3	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
8	40.004762916666664	116.31933708333334	2009-04-01 05:18:00	2009-04-01	05:18:00	0.17270859469000652	0.016666666666666666	10.36251568140039	5	3	1.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
9	40.00428658333333	116.32135466666666	2009-04-01 05:19:00	2009-04-01	05:19:00	0.1800256085425275	0.016666666666666666	10.80153651255165	5	4	0.0	2Wednesday	-1	-1	-1.0	-1.0	-1	-1	-1.0	-1.0
