Timestamp	Latitude	Longitude	0	Altitude	NumDays	ClusterId	ClusterMeanLat	ClusterMeanLon	StayPoint	SignificantPlace	Timestamp	X	Y
2008-10-23 11:10:00	40.013975428571435	116.30630614285715	0.0	77.0	39744.46544477512	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:10:00	-0.2631696849602428	1.3064482683990761
2008-10-23 11:49:00	40.01366154545454	116.30648599999999	0.0	80.0	39744.49274305556	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:49:00	0.004464116332861757	0.6966109236365204
2008-10-23 11:50:00	40.013846214285714	116.30653350000001	0.0	83.85714285714286	39744.49343005951	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:50:00	0.07514585755802268	1.0554003697797618
2008-10-23 11:51:00	40.01386514285714	116.30654007142856	0.0	85.71428571428571	39744.49411210318	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:51:00	0.08492437319161392	1.0921763195438536
2008-10-23 11:52:00	40.0138315	116.30654391666666	0.0	85.0	39744.4947974537	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:52:00	0.09064625046406398	1.0268122729836473
2008-10-23 11:53:00	40.01382615384615	116.30653684615388	0.0	84.38461538461539	39744.495470085465	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:53:00	0.08012506938248451	1.0164253356391324
2008-10-23 11:54:00	40.013823583333334	116.30653508333334	0.0	84.08333333333333	39744.49618634261	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:54:00	0.0775019286358316	1.011431136756467
2008-10-23 11:55:00	40.01382266666667	116.30653275000003	0.0	85.0	39744.49688078704	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:55:00	0.07402984276517523	1.0096501630896177
2008-10-23 11:56:00	40.013820333333335	116.30652916666664	0.0	85.16666666666667	39744.49757523147	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:56:00	0.06869771113625447	1.0051167755695076
2008-10-23 11:57:00	40.01381866666667	116.30652591666666	0.0	86.0	39744.49826967593	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:57:00	0.06386159147985825	1.0018786416353995
2008-10-23 11:58:00	40.013814333333336	116.30652541666666	0.0	87.0	39744.498964120365	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:58:00	0.06311757491967576	0.9934594933820005
2008-10-23 11:59:00	40.01381483333334	116.306531	0.0	86.0	39744.499658564826	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 11:59:00	0.0714257820234613	0.9944309335807712
2008-10-23 12:00:00	40.01381216666666	116.30653083333333	0.0	85.5	39744.500353009265	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 12:00:00	0.07117777719382126	0.9892499192367626
2008-10-23 12:01:00	40.01380775	116.30653266666663	0.0	87.08333333333333	39744.5010474537	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 12:01:00	0.07390584764403016	0.980668864302107
2008-10-23 12:02:00	40.01380458333333	116.30653274999999	0.0	88.41666666666667	39744.50174189814	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 12:02:00	0.07402985253478894	0.974516409821122
2008-10-23 12:03:00	40.01380583333333	116.30653200000005	0.0	89.58333333333333	39744.50243634259	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 12:03:00	0.07291382400067752	0.9769450102624342
2008-10-23 12:04:00	40.01380342857143	116.30653185714287	0.0	90.0	39744.50297453703	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 12:04:00	0.07270124851272462	0.9722728455834296
2008-10-23 23:41:00	40.01387561538461	116.30651123076925	0.0	174.76923076923077	39744.98715633903	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 23:41:00	0.042008413993755225	1.1125231875435486
2008-10-23 23:42:00	40.013836285714284	116.30654842857143	0.0	144.42857142857142	39744.98784722223	1800.0	40.01379722593037	116.30652020631534	1.0	-1.0	2008-10-23 23:42:00	0.09736012803767088	1.0361103432969305
