	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	8.0	0	2012-04-05 15:00:00	2012-04-05 15:59:00	39.978477344154214	116.33095468525973	N
1	9.0	0	2012-04-05 16:00:00	2012-04-05 16:56:00	39.97804187636958	116.33050496258925	N
2	13.0	0	2012-04-05 17:13:00	2012-04-05 17:58:00	39.97862823305977	116.3309533501126	N
3	19.0	0	2012-04-05 18:28:00	2012-04-05 18:50:00	39.97805974518828	116.32561116609632	N
4	22.0	0	2012-04-05 19:02:00	2012-04-05 19:45:00	39.97876297592815	116.33107323564528	N
5	27.0	0	2012-04-05 20:00:00	2012-04-05 20:59:00	39.97874703887581	116.33126111788329	N
6	29.0	0	2012-04-05 21:13:00	2012-04-05 21:56:00	39.97801456311341	116.33151645122024	N
7	30.0	0	2012-04-05 22:01:00	2012-04-05 22:59:00	39.97866882360678	116.33136629209409	N
8	31.0	0	2012-04-05 23:25:00	2012-04-05 23:25:00	39.97897633333334	116.3310936666666	Y
9	32.0	0	2012-04-06 01:09:00	2012-04-06 01:09:00	39.97522933333331	116.33150000000019	Y
10	41.0	0	2012-04-06 01:34:00	2012-04-06 01:34:00	39.97852716666667	116.30490933333331	Y
11	42.0	0	2012-04-06 14:25:00	2012-04-06 14:25:00	39.97712066666666	116.303438	Y
12	54.0	0	2012-04-06 15:23:00	2012-04-06 15:59:00	39.97797567994532	116.33088793006736	N
13	55.0	0	2012-04-06 16:00:00	2012-04-06 16:21:00	39.978505542429794	116.33137830306576	N
14	56.0	0	2012-04-06 22:18:00	2012-04-06 22:18:00	39.97823761904761	116.3337233333333	Y
15	57.0	0	2012-04-06 22:19:00	2012-04-06 22:59:00	39.97871897217624	116.33107435986562	N
16	58.0	0	2012-04-06 23:11:00	2012-04-06 23:11:00	39.978708333333294	116.3306579166665	Y
17	59.0	0	2012-04-07 00:31:00	2012-04-07 00:31:00	39.9771415	116.3319803333334	Y
18	64.0	0	2012-04-07 01:04:00	2012-04-07 01:59:00	39.978432467578465	116.33133633136065	N
19	65.0	0	2012-04-07 02:05:00	2012-04-07 02:05:00	39.97909083333335	116.3312041666665	Y
20	66.0	0	2012-04-07 05:06:00	2012-04-07 05:06:00	39.978533333333296	116.331611666667	Y
21	71.0	0	2012-04-07 05:14:00	2012-04-07 05:14:00	39.97335958333332	116.319115	Y
22	72.0	0	2012-04-07 06:01:00	2012-04-07 06:22:00	39.97455237571616	116.33014597318491	N
23	81.0	0	2012-04-07 06:45:00	2012-04-07 06:45:00	39.97876407407408	116.30417314814811	Y
24	82.0	0	2012-04-08 13:05:00	2012-04-08 13:05:00	39.977541111111115	116.30319666666668	Y
25	94.0	0	2012-04-08 14:04:00	2012-04-08 14:57:00	39.978476686929135	116.33085683391661	N
26	95.0	0	2012-04-08 15:00:00	2012-04-08 15:59:00	39.97834904764648	116.32933020570066	N
27	96.0	0	2012-04-08 16:00:00	2012-04-08 16:59:00	39.97848174338342	116.3312173365854	N
28	103.0	0	2012-04-08 17:33:00	2012-04-08 17:57:00	39.97855414844704	116.33220116646085	N
29	109.0	0	2012-04-08 18:34:00	2012-04-08 18:59:00	39.978535901782664	116.33002943625154	N
30	110.0	0	2012-04-08 19:00:00	2012-04-08 19:59:00	39.97882154782763	116.33124761781144	N
31	114.0	0	2012-04-08 20:31:00	2012-04-08 20:59:00	39.97883992961145	116.33103985263934	N
32	116.0	0	2012-04-08 21:09:00	2012-04-08 21:53:00	39.978175633181515	116.33151846892066	N
33	119.0	0	2012-04-08 22:00:00	2012-04-08 22:59:00	39.97868750928983	116.33129485718706	N
34	120.0	0	2012-04-08 23:12:00	2012-04-08 23:12:00	39.978895833333326	116.33086666666674	Y
35	121.0	0	2012-04-09 01:05:00	2012-04-09 01:05:00	39.97626916666665	116.331873888889	Y
36	130.0	0	2012-04-09 01:31:00	2012-04-09 01:31:00	39.97882692307693	116.30488397435884	Y
37	131.0	0	2012-04-10 14:38:00	2012-04-10 14:38:00	39.97773166666664	116.30369416666701	Y
38	137.0	0	2012-04-10 15:04:00	2012-04-10 15:59:00	39.97843859373712	116.33107347117287	N
39	138.0	0	2012-04-10 16:16:00	2012-04-10 16:16:00	39.978399722222214	116.33147472222215	Y
40	139.0	0	2012-04-11 01:04:00	2012-04-11 01:04:00	39.9747072222222	116.31065	Y
41	141.0	0	2012-04-11 01:32:00	2012-04-11 01:32:00	39.97832166666665	116.302049166667	Y
42	142.0	0	2012-04-12 14:44:00	2012-04-12 14:44:00	39.979437708333336	116.31050604166677	Y
43	151.0	0	2012-04-12 15:22:00	2012-04-12 15:22:00	39.9791638888889	116.330698888889	Y
44	152.0	0	2012-04-13 00:58:00	2012-04-13 00:58:00	39.979772499999996	116.3274308333335	Y
45	161.0	0	2012-04-13 01:29:00	2012-04-13 01:29:00	39.978990833333334	116.30401312500015	Y
46	162.0	0	2012-04-23 12:22:00	2012-04-23 12:22:00	39.97471861111111	116.30144208333333	Y
47	169.0	0	2012-04-23 13:00:00	2012-04-23 13:24:00	39.97848695617147	116.33141206562748	N
48	170.0	0	2012-04-24 00:11:00	2012-04-24 00:11:00	39.97493230769232	116.3335033333333	Y
