	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0	(21-22)-14.0	(21-22)-15.0	(21-22)-16.0
1.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
2.0	7.3328471336516446e-06	0.7332847133651644	7.3328471336516446e-06	0.2666126267749638	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06	7.3328471336516446e-06
3.0	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	0.9997574172513524	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05	1.6172183243238305e-05
4.0	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	0.9998272620789531	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05	1.1515861403172232e-05
5.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
6.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
7.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
8.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
9.0	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	0.9998500224966249	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06	9.998500224966251e-06
10.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
11.0	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	0.9990009990009981	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05	6.660006660006656e-05
12.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
13.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
14.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
15.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
16.0	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
