	(4-5)-1.0	(4-5)-2.0	(4-5)-3.0	(4-5)-4.0	(4-5)-5.0	(4-5)-6.0	(4-5)-7.0	(4-5)-8.0	(4-5)-9.0	(4-5)-10.0
1.0	0.9999100080992704	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06	9.999100080992705e-06
2.0	4.02676996673888e-06	0.7986292875033218	4.02676996673888e-06	4.02676996673888e-06	0.20133849833694398	4.02676996673888e-06	4.02676996673888e-06	4.02676996673888e-06	4.02676996673888e-06	4.02676996673888e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	1.9350219624992752e-05	1.9350219624992752e-05	1.9350219624992752e-05	1.9350219624992752e-05	0.9998258480233754	1.9350219624992752e-05	1.9350219624992752e-05	1.9350219624992752e-05	1.9350219624992752e-05	1.9350219624992752e-05
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
