	(13-14)-1.0	(13-14)-2.0	(13-14)-3.0	(13-14)-4.0	(13-14)-5.0	(13-14)-6.0	(13-14)-7.0	(13-14)-8.0	(13-14)-9.0	(13-14)-10.0
1.0	0.9010620759215887	4.505310379607944e-06	4.505310379607944e-06	4.505310379607944e-06	4.505310379607944e-06	4.505310379607944e-06	4.505310379607944e-06	0.09890188159537415	4.505310379607944e-06	4.505310379607944e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	1.2811198480643235e-05	1.2811198480643235e-05	1.2811198480643235e-05	1.2811198480643235e-05	1.2811198480643235e-05	1.2811198480643235e-05	1.2811198480643235e-05	0.9998846992136743	1.2811198480643235e-05	1.2811198480643235e-05
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
