	(22-23)-1.0	(22-23)-2.0	(22-23)-3.0	(22-23)-4.0	(22-23)-5.0	(22-23)-6.0	(22-23)-7.0	(22-23)-8.0	(22-23)-9.0	(22-23)-10.0
1.0	0.8195052352431409	0.02224393262703713	3.784808476420191e-06	0.158224338470487	3.784808476420191e-06	3.784808476420191e-06	3.784808476420191e-06	3.784808476420191e-06	3.784808476420191e-06	3.784808476420191e-06
2.0	3.4813885777971183e-06	0.9999686675027997	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06	3.4813885777971183e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.2430679126808258	0.14186817923196327	2.0590057364206556e-05	0.6149197776856614	2.0590057364206556e-05	2.0590057364206556e-05	2.0590057364206556e-05	2.0590057364206556e-05	2.0590057364206556e-05	2.0590057364206556e-05
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
