	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	1.0	0	2007-08-01 09:38:00.000000	2007-08-01 14:01:00.000000	39.97608750000003	116.3303416666665	Y	263.0
1	2.0	0	2007-08-01 09:38:00.000000	2007-08-01 14:03:32.618998	39.97608750000003	116.3303416666665	Y	265.53333333333336
2	16.0	0	2007-08-01 14:33:27.381002	2007-08-01 23:56:00.000000	39.95261666666665	116.341616666667	Y	562.5333333333333
3	17.0	0	2007-08-01 14:36:00.000000	2007-08-02 00:36:00.000000	39.95261666666668	116.3416583333335	Y	600.0
4	18.0	0	2007-08-01 23:56:00.000000	2007-08-02 00:38:26.757649	39.95261666666668	116.3416583333335	Y	42.43333333333333
5	27.0	0	2007-08-04 01:42:35.182202	2007-08-04 02:34:00.000000	39.95275	116.34145833333349	Y	51.4
6	29.0	0	2007-08-04 01:45:00.000000	2007-08-04 13:11:00.000000	39.95275	116.34145833333349	Y	686.0
7	30.0	0	2007-08-05 13:11:00.000000	2007-08-05 23:51:05.919393	39.95205	116.337633333333	Y	640.0833333333334
8	34.0	0	2007-08-06 00:01:54.080607	2007-08-06 01:53:57.528982	39.961833333333296	116.33606666666701	Y	112.05
9	35.0	0	2007-08-06 11:56:02.471018	2007-08-06 13:46:35.634912	39.9748	116.331066666667	Y	110.55
10	43.0	0	2007-08-06 14:04:24.365088	2007-08-06 19:37:30.000000	39.9526	116.341783333333	Y	333.0833333333333
11	44.0	0	2007-08-06 19:37:30.000000	2007-08-07 01:10:50.824782	39.951783333333296	116.337383333333	Y	333.3333333333333
12	54.0	0	2007-08-07 01:34:09.175218	2007-08-07 13:27:00.000000	39.97698333333335	116.3320083333335	Y	712.8333333333334
13	55.0	0	2007-08-07 01:36:00.000000	2007-08-07 13:28:20.899766	39.97698333333335	116.3320083333335	Y	712.3333333333334
14	62.0	0	2007-08-07 13:44:39.100234	2007-08-07 16:58:27.531315	39.9528	116.341783333333	Y	193.8
15	63.0	0	2007-08-07 21:23:32.468685	2007-08-08 00:37:42.331901	39.95075	116.33433333333299	Y	194.15
