	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	1.0	0	2007-08-01 09:38:00	2007-08-01 09:38:00	39.97635833333335	116.32990000000001	Y
1	2.0	0	2007-08-01 14:01:00	2007-08-01 14:01:00	39.9758166666667	116.330783333333	Y
2	16.0	0	2007-08-01 14:36:00	2007-08-01 14:36:00	39.9528833333333	116.341466666667	Y
3	17.0	0	2007-08-01 23:56:00	2007-08-01 23:56:00	39.95235	116.341766666667	Y
4	18.0	0	2007-08-02 00:36:00	2007-08-02 00:36:00	39.95261666666671	116.3417	Y
5	26.0	0	2007-08-02 01:11:00	2007-08-02 01:11:00	39.9769583333333	116.33086666666651	Y
6	27.0	0	2007-08-04 01:45:00	2007-08-04 01:45:00	39.9528833333333	116.34105	Y
7	29.0	0	2007-08-04 02:34:00	2007-08-04 02:34:00	39.95261666666671	116.341866666667	Y
8	30.0	0	2007-08-05 23:48:00	2007-08-05 23:48:00	39.95205	116.337633333333	Y
9	34.0	0	2007-08-06 00:05:00	2007-08-06 00:05:00	39.961833333333296	116.33606666666701	Y
10	35.0	0	2007-08-06 13:45:00	2007-08-06 13:45:00	39.9748	116.331066666667	Y
11	43.0	0	2007-08-06 14:06:00	2007-08-06 14:06:00	39.9526	116.341783333333	Y
12	44.0	0	2007-08-07 01:09:00	2007-08-07 01:09:00	39.951783333333296	116.337383333333	Y
13	54.0	0	2007-08-07 01:36:00	2007-08-07 01:36:00	39.9777666666667	116.3324	Y
14	55.0	0	2007-08-07 13:27:00	2007-08-07 13:27:00	39.9762	116.331616666667	Y
15	62.0	0	2007-08-07 13:46:00	2007-08-07 13:46:00	39.9528	116.341783333333	Y
16	63.0	0	2007-08-08 00:36:00	2007-08-08 00:36:00	39.95075	116.33433333333299	Y
17	75.0	0	2007-08-08 01:01:00	2007-08-08 01:01:00	39.97696666666665	116.331075	Y
18	76.0	0	2007-08-09 01:11:00	2007-08-09 01:11:00	39.951516666666706	116.33768333333299	Y
