	Date	ClusterId	AvgLat	AvgLon	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
0	2009-04-01	3.0	40.004588937841014	116.32164888842931	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0167	0.39999999999999997	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2009-04-02	3.0	40.00583547201754	116.32067849722904	0.0	0.0	0.0	0.0	0.0	0.0	0.0333	0.0	0.0	0.0167	0.0	0.2833	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2009-04-03	3.0	40.0052822843711	116.32269301135204	0.0	0.0	0.0	0.0	0.8333	0.3167	0.0333	0.25	0.0	0.0	0.5167	0.5667	0.0	0.9	0.9167	0.6833	0.7167	0.5167	0.8	0.9833	0.9833	0.8667	0.7667	0.9833
3	2009-04-04	1.0	39.909406711279935	116.40505545173292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5667	0.19999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2009-04-04	3.0	40.00354696358173	116.29387038978301	0.8	0.8833	0.7	0.5833	0.0	0.0	0.0	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	2009-04-05	1.0	39.93950944638071	116.3827296680299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833	0.5333	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	2009-04-05	3.0	40.004998983818865	116.32124873988127	0.0	0.0	0.0	0.0	0.0	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	2009-04-06	2.0	40.07940416666666	116.58751941666667	0.0	0.0	0.0	0.0667	0.6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	2009-04-06	3.0	39.99594620260443	116.32666194176704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	2009-04-09	3.0	39.99996545084378	116.32723737758168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0
10	2009-04-10	3.0	39.99996545084378	116.32723737758168	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.9333	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0
11	2009-04-11	3.0	40.00471449726132	116.32357474637338	0.0	0.0	0.0	0.0	0.0	0.1667	0.5833	0.6833	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0334	0.0	0.0	0.0	0.0	0.0	0.0
12	2009-04-12	3.0	40.00157181974809	116.32524285034162	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.1833	0.0	0.0	0.0	0.0	0.0	0.0	0.8167	0.0	0.0	0.6167	0.0	0.0	0.0	0.0	0.0	0.0
13	2009-04-13	3.0	40.00548187644753	116.3245497278934	0.0	0.0	0.0	0.0	0.0	0.8667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	2009-04-14	2.0	39.951930195021646	116.80169280501164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	2009-04-14	3.0	39.99756620614726	116.31897760598282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	2009-04-15	2.0	39.95068885714286	116.80103946428571	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	2009-04-15	3.0	40.00506974496153	116.32451106535812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	2009-04-16	3.0	40.00525467088881	116.32369174228779	0.0	0.0	0.0	0.0	0.25	0.1833	0.0	0.1667	0.15	0.0	0.0167	0.38339999999999996	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	2009-04-17	3.0	40.003889372291994	116.32345812115614	0.6	0.0	0.0	0.0	0.05	0.7667	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	2009-04-18	3.0	40.00972767146863	116.31511924937486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
21	2009-04-19	1.0	39.86331834505771	116.45703976070105	0.0	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
