	Latitude	Longitude	Timestamp	Date	Time	Hour	Weekday	StayPoint	StayptId	StayMeanLat	StayMeanLon	State	StateId	StateMeanLat	StateMeanLon
0	39.97541646956523	116.33189972608692	2008-06-02 08:01:00	2008-06-02	08:01:00	8	0Monday	1	1	39.97541646956523	116.33189972608692	-2	1	39.975469390790884	116.33175977215669
1	39.97541646956523	116.33189972608692	2008-06-02 08:29:58.317306	2008-06-02	08:29:58.317306	8	0Monday	1	1	39.97541646956523	116.33189972608692	-2	1	39.975469390790884	116.33175977215669
2	39.98685495714285	116.39705945714284	2008-06-02 21:18:01.682694	2008-06-02	21:18:01.682694	21	0Monday	1	2	39.98685495714285	116.39705945714284	-2	2	39.98685495714285	116.39705945714284
3	39.98685495714285	116.39705945714284	2008-06-02 21:47:00	2008-06-02	21:47:00	21	0Monday	1	2	39.98685495714285	116.39705945714284	-2	2	39.98685495714285	116.39705945714284
4	39.98685495714285	116.39705945714284	2008-06-02 21:47:14.254049	2008-06-02	21:47:14.254049	21	0Monday	1	2	39.98685495714285	116.39705945714284	-2	2	39.98685495714285	116.39705945714284
5	39.91284065384615	116.61324077692305	2008-06-02 22:10:45.745951	2008-06-02	22:10:45.745951	22	0Monday	1	3	39.91284065384615	116.61324077692305	-2	3	39.912791850155024	116.61282069314774
6	39.91284065384615	116.61324077692305	2008-06-02 22:11:00	2008-06-02	22:11:00	22	0Monday	1	3	39.91284065384615	116.61324077692305	-2	3	39.912791850155024	116.61282069314774
7	39.91284065384615	116.61324077692305	2008-06-02 23:33:02.577710	2008-06-02	23:33:02.577710	23	0Monday	1	3	39.91284065384615	116.61324077692305	-2	3	39.912791850155024	116.61282069314774
8	39.91091131666666	116.59846466666666	2008-06-03 05:33:57.422290	2008-06-03	05:33:57.422290	5	1Tuesday	1	4	39.91091131666666	116.59846466666666	-2	4	39.91128773023808	116.59824567833333
9	39.91091131666666	116.59846466666666	2008-06-03 06:56:00	2008-06-03	06:56:00	6	1Tuesday	1	4	39.91091131666666	116.59846466666666	-2	4	39.91128773023808	116.59824567833333
10	39.91091131666666	116.59846466666666	2008-06-03 06:56:33.709434	2008-06-03	06:56:33.709434	6	1Tuesday	1	4	39.91091131666666	116.59846466666666	-2	4	39.91128773023808	116.59824567833333
11	39.975412350000006	116.33196966111109	2008-06-03 08:02:26.290566	2008-06-03	08:02:26.290566	8	1Tuesday	1	5	39.975412350000006	116.33196966111109	-2	1	39.975469390790884	116.33175977215669
12	39.975412350000006	116.33196966111109	2008-06-03 08:03:00	2008-06-03	08:03:00	8	1Tuesday	1	5	39.975412350000006	116.33196966111109	-2	1	39.975469390790884	116.33175977215669
13	39.975412350000006	116.33196966111109	2008-06-03 08:10:40.341101	2008-06-03	08:10:40.341101	8	1Tuesday	1	5	39.975412350000006	116.33196966111109	-2	1	39.975469390790884	116.33175977215669
14	39.94885617272728	116.52875102727272	2008-06-03 18:49:19.658899	2008-06-03	18:49:19.658899	18	1Tuesday	1	6	39.94885617272728	116.52875102727272	-2	6	39.94885617272728	116.52875102727272
15	39.94885617272728	116.52875102727272	2008-06-03 18:57:00	2008-06-03	18:57:00	18	1Tuesday	1	6	39.94885617272728	116.52875102727272	-2	6	39.94885617272728	116.52875102727272
16	39.94885617272728	116.52875102727272	2008-06-03 18:57:24.896545	2008-06-03	18:57:24.896545	18	1Tuesday	1	6	39.94885617272728	116.52875102727272	-2	6	39.94885617272728	116.52875102727272
17	39.912737166666666	116.61238993333332	2008-06-03 19:13:35.103455	2008-06-03	19:13:35.103455	19	1Tuesday	1	7	39.912737166666666	116.61238993333332	-2	3	39.912791850155024	116.61282069314774
18	39.912737166666666	116.61238993333332	2008-06-03 19:14:00	2008-06-03	19:14:00	19	1Tuesday	1	7	39.912737166666666	116.61238993333332	-2	3	39.912791850155024	116.61282069314774
19	39.912737166666666	116.61238993333332	2008-06-03 22:35:45.593998	2008-06-03	22:35:45.593998	22	1Tuesday	1	7	39.912737166666666	116.61238993333332	-2	3	39.912791850155024	116.61282069314774
20	39.91184009166666	116.60418368333335	2008-06-04 03:46:14.406002	2008-06-04	03:46:14.406002	3	2Wednesday	1	8	39.91184009166666	116.60418368333335	-2	8	39.911873968276694	116.6043198584793
21	39.91184009166666	116.60418368333335	2008-06-04 07:08:00	2008-06-04	07:08:00	7	2Wednesday	1	8	39.91184009166666	116.60418368333335	-2	8	39.911873968276694	116.6043198584793
22	39.91184009166666	116.60418368333335	2008-06-04 07:08:27.166502	2008-06-04	07:08:27.166502	7	2Wednesday	1	8	39.91184009166666	116.60418368333335	-2	8	39.911873968276694	116.6043198584793
23	39.97554995	116.33192224444444	2008-06-04 08:02:32.833498	2008-06-04	08:02:32.833498	8	2Wednesday	1	9	39.97554995	116.33192224444444	-2	1	39.975469390790884	116.33175977215669
24	39.97554995	116.33192224444444	2008-06-04 08:03:00	2008-06-04	08:03:00	8	2Wednesday	1	9	39.97554995	116.33192224444444	-2	1	39.975469390790884	116.33175977215669
25	39.97554995	116.33192224444444	2008-06-04 13:02:30	2008-06-04	13:02:30	13	2Wednesday	1	9	39.97554995	116.33192224444444	-2	1	39.975469390790884	116.33175977215669
26	39.9752894	116.32888716666666	2008-06-04 13:02:30	2008-06-04	13:02:30	13	2Wednesday	1	10	39.9752894	116.32888716666666	-2	10	39.975186345	116.32917563833333
27	39.9752894	116.32888716666666	2008-06-04 18:02:00	2008-06-04	18:02:00	18	2Wednesday	1	10	39.9752894	116.32888716666666	-2	10	39.975186345	116.32917563833333
