	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag
0	5.0	0	2009-07-01 23:57:00	2009-07-01 23:57:00	40.04181171428571	116.42845114285713	Y
1	6.0	0	2009-07-02 12:50:00	2009-07-02 12:50:00	40.031313473684214	116.41357315789475	Y
2	10.0	0	2009-07-02 12:55:00	2009-07-02 12:55:00	40.027374333333334	116.43255900000001	Y
3	11.0	0	2009-07-02 23:57:00	2009-07-02 23:57:00	40.027429500000004	116.43170900000001	Y
4	16.0	0	2009-07-03 00:04:00	2009-07-03 00:04:00	40.029076833333335	116.41042566666665	Y
5	17.0	0	2009-07-03 12:25:00	2009-07-03 12:25:00	40.02755820000001	116.42660579999999	Y
6	18.0	0	2009-07-03 12:28:00	2009-07-03 12:28:00	40.02736362499999	116.4321595	Y
7	19.0	0	2009-07-04 01:53:00	2009-07-04 01:53:00	40.0273722	116.43287640000001	Y
8	54.0	0	2009-07-04 02:32:00	2009-07-04 02:32:00	40.027452999999994	116.43267121428569	Y
9	55.0	0	2009-07-04 08:19:00	2009-07-04 08:19:00	40.030956	116.43523557142858	Y
10	87.0	0	2009-07-04 09:28:00	2009-07-04 09:28:00	40.0795334	116.5880888	Y
11	88.0	0	2009-07-04 10:02:00	2009-07-04 10:02:00	40.08250233333333	116.58836866666667	Y
12	96.0	0	2009-07-04 10:23:00	2009-07-04 10:23:00	40.098170130434774	116.57006717391303	Y
13	97.0	0	2009-07-04 12:28:00	2009-07-04 12:28:00	36.52843130000001	102.0402026	Y
14	147.0	0	2009-07-04 14:00:00	2009-07-04 14:37:00	36.621729431317334	101.78654226292825	N
15	158.0	0	2009-07-04 15:00:00	2009-07-04 15:47:00	36.62310384114676	101.8069143952765	N
16	159.0	0	2009-07-04 16:40:00	2009-07-04 16:40:00	36.62285908333334	101.80703241666667	Y
17	160.0	0	2009-07-04 17:00:00	2009-07-04 17:33:00	36.62295895472861	101.80694475350761	N
18	161.0	0	2009-07-04 18:10:00	2009-07-04 18:45:00	36.623047923966816	101.8069467541478	N
19	162.0	0	2009-07-04 19:23:00	2009-07-04 19:59:00	36.622937226163835	101.8069816347345	N
20	163.0	0	2009-07-04 20:00:00	2009-07-04 20:46:00	36.62296946741282	101.80697740222494	N
21	164.0	0	2009-07-04 21:06:00	2009-07-04 21:59:00	36.62305464129645	101.80700761161388	N
22	165.0	0	2009-07-04 22:00:00	2009-07-04 22:34:00	36.62296709115905	101.8069319471397	N
23	166.0	0	2009-07-04 23:30:00	2009-07-04 23:30:00	36.61437474074074	101.81886240740741	Y
24	240.0	0	2009-07-05 01:26:00	2009-07-05 01:26:00	36.626095	101.25571112499999	Y
25	241.0	0	2009-07-05 02:10:00	2009-07-05 02:10:00	36.530309	101.16631	Y
