	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	27.0	0	2010-05-10 13:52:00.000000	2010-05-10 20:02:00.000000	39.942221	116.19729480000001	Y	370.0
1	28.0	0	2010-05-10 20:02:00.000000	2010-05-11 02:12:36.349887	39.94286381249999	116.20189803125002	Y	370.6
2	58.0	0	2010-05-11 02:46:23.650113	2010-05-11 12:24:00.000000	39.97563404761905	116.32995992857143	Y	577.6
3	59.0	0	2010-05-24 02:47:00.000000	2010-05-24 12:24:34.145422	39.97563404761905	116.32995992857143	Y	577.5666666666667
4	88.0	0	2010-05-24 12:57:25.854578	2010-05-24 15:20:18.337401	39.942333	116.19683300000001	Y	142.86666666666667
5	89.0	0	2010-05-24 22:36:41.662599	2010-05-25 00:59:42.437514	39.945933375	116.20773787499999	Y	143.0
6	120.0	0	2010-05-25 01:37:17.562486	2010-05-25 05:46:09.004546	39.97573299999999	116.33099925	Y	248.85
7	121.0	0	2010-05-25 08:55:50.995454	2010-05-25 13:04:33.386388	39.979719499999995	116.32713333333334	Y	248.7
8	148.0	0	2010-05-25 13:36:26.613612	2010-05-25 19:21:00.000000	39.942202333333334	116.19702366666667	Y	344.55
9	149.0	0	2010-05-25 19:21:00.000000	2010-05-26 01:05:38.839325	39.9427725	116.20031749999998	Y	344.6333333333333
10	182.0	0	2010-05-26 01:42:21.160675	2010-05-26 05:38:01.946637	39.97570591666666	116.33103425000002	Y	235.66666666666666
11	183.0	0	2010-05-26 08:13:58.053363	2010-05-26 12:09:32.340719	39.979546166666665	116.3273085	Y	235.56666666666666
12	206.0	0	2010-05-26 12:40:27.659281	2010-05-26 18:52:30.000000	39.942288000000005	116.1969165	Y	372.03333333333336
13	207.0	0	2010-05-26 18:52:30.000000	2010-05-27 01:04:43.071694	39.94272616666667	116.20003116666668	Y	372.21666666666664
14	269.0	0	2010-05-28 02:15:31.907415	2010-05-28 07:34:52.877917	39.9757704	116.3308542	Y	319.3333333333333
15	270.0	0	2010-05-28 09:42:07.122083	2010-05-28 15:01:23.284655	39.97905516666666	116.32721249999999	Y	319.26666666666665
16	290.0	0	2010-05-28 15:23:36.715345	2010-05-28 19:16:03.996015	39.94260166666666	116.19668700000001	Y	232.45
17	291.0	0	2010-05-29 01:23:56.003985	2010-05-29 05:16:47.771625	39.943159	116.2050569090909	Y	232.85
18	321.0	0	2010-05-29 06:00:12.228375	2010-05-29 08:15:00.000000	39.975491	116.33063899999999	Y	134.78333333333333
19	322.0	0	2010-05-29 08:15:00.000000	2010-05-29 10:29:00.000000	39.97525390909091	116.32789681818181	Y	134.0
