	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	8.0	0	2011-05-01 02:10:00.000000	2011-05-01 07:56:30.000000	39.97883833333336	116.304925	Y	346.5
1	9.0	0	2011-05-01 07:56:30.000000	2011-05-01 13:44:49.812881	39.976009999999995	116.3028028571428	Y	348.31666666666666
2	16.0	0	2011-05-01 14:04:10.187119	2011-05-01 15:02:37.860934	39.97821038461538	116.33212615384606	Y	58.45
3	17.0	0	2011-05-03 00:07:22.139066	2011-05-03 01:06:40.817813	39.974494583333325	116.30532	Y	59.3
4	18.0	0	2011-05-03 01:08:19.182187	2011-05-03 06:34:13.854726	39.97912922619047	116.30436410714279	Y	325.9
5	19.0	0	2011-05-03 07:46:46.145274	2011-05-03 13:11:50.919207	39.97528521929824	116.30293741228067	Y	325.06666666666666
6	33.0	0	2011-05-03 14:31:23.749352	2011-05-03 20:07:46.065084	39.978187999999975	116.33152633333339	Y	336.3666666666667
7	34.0	0	2011-05-03 20:39:13.934916	2011-05-04 02:16:08.043218	39.9748483333333	116.33378666666701	Y	336.9
8	52.0	0	2011-05-04 03:57:31.345877	2011-05-04 06:23:26.806228	39.97853666666665	116.304120833333	Y	145.91666666666666
9	53.0	0	2011-05-04 11:13:33.193772	2011-05-04 13:41:53.492270	39.974550245098044	116.31194750000007	Y	148.33333333333334
10	66.0	0	2011-05-04 14:08:06.507730	2011-05-04 17:51:25.579907	39.977560000000004	116.33205122222218	Y	223.31666666666666
11	67.0	0	2011-05-04 21:03:34.420093	2011-05-05 00:45:08.484089	39.97551083333335	116.3258620833335	Y	221.56666666666666
12	82.0	0	2011-05-05 03:29:12.447414	2011-05-05 04:28:10.659130	39.9788066666667	116.30398166666649	Y	58.96666666666667
13	83.0	0	2011-05-05 13:45:49.340870	2011-05-05 16:46:39.054287	39.978190937499996	116.33152562499994	Y	180.81666666666666
14	84.0	0	2011-05-05 23:55:20.945713	2011-05-06 02:01:22.078854	39.97501898809525	116.31939482142852	Y	126.01666666666667
15	97.0	0	2011-05-06 03:55:36.104655	2011-05-06 13:42:00.000000	39.97803450757577	116.30377488636358	Y	586.3833333333333
16	98.0	0	2011-05-06 03:57:00.000000	2011-05-06 13:44:47.599902	39.97803450757577	116.30377488636358	Y	587.7833333333333
17	107.0	0	2011-05-06 14:13:12.400098	2011-05-06 18:56:00.000000	39.98001083333331	116.33219638888916	Y	282.78333333333336
18	108.0	0	2011-05-06 18:56:00.000000	2011-05-06 23:36:54.871060	39.97729863636364	116.3325668181818	Y	280.9
