	Date	ClusterId	AvgLat	AvgLon	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
0	2009-01-13	37.0	40.01117010833334	116.32189269999999	0.0	0.0	0.0	0.0	0.0167	0.0	0.9167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2009-01-13	821.0	39.99987526681035	116.3273402688619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2009-01-14	61.0	40.009714607142854	116.32198930714286	0.1833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2009-01-14	74.0	40.00695229365079	116.32104632063492	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2009-01-14	89.0	40.00064489035087	116.32695498574562	0.0	0.0	0.0	0.0	0.0	0.0	0.3167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	2009-01-14	263.0	40.0103003920632	116.3222715819696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	2009-01-15	147.0	39.997077375	116.31823688636365	0.0	0.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	2009-01-15	161.0	40.01008405605159	116.32247272172619	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	2009-01-15	175.0	40.00097075182226	116.31927575161411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	2009-01-15	190.0	40.00998264527629	116.32254789483066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
