	id	groupid	start	end	meanlat	meanlon	StartEndStayptFlag	duration
0	1.0	0	2008-05-19 03:08:00.000000	2008-05-19 09:48:30.000000	39.9763356	116.33020428	Y	400.5
1	2.0	0	2008-05-19 09:48:30.000000	2008-05-20 02:25:00.000000	39.977220235714285	116.33132975714285	Y	996.5
2	3.0	0	2008-05-20 16:29:00.000000	2008-05-21 15:59:00.000000	39.97676529285714	116.33135567857141	Y	1410.0
3	4.0	0	2008-05-21 02:25:00.000000	2008-05-21 16:00:00.000000	39.97654700267857	116.3314791767857	Y	815.0
4	5.0	0	2008-05-21 15:59:00.000000	2008-05-22 01:33:00.000000	39.97652143258928	116.33121319880951	Y	574.0
5	6.0	0	2008-05-21 16:00:00.000000	2008-05-22 09:58:00.000000	39.97594354486607	116.3309032279762	Y	1078.0
6	7.0	0	2008-05-23 01:33:00.000000	2008-05-23 10:02:31.846967	39.97594354486607	116.3309032279762	Y	509.51666666666665
7	17.0	0	2008-05-23 10:55:28.153033	2008-05-23 11:22:21.989504	39.9765705679058	116.36297559629698	N	26.883333333333333
8	26.0	0	2008-05-23 13:19:30.174263	2008-05-23 13:46:31.953433	39.97790839333333	116.36645305333334	Y	27.016666666666666
9	29.0	0	2008-05-24 01:52:52.202931	2008-05-24 02:40:30.000000	39.99900652802332	116.27371665188848	N	47.61666666666667
10	30.0	0	2008-05-24 02:40:30.000000	2008-05-24 03:19:00.000000	39.99995838067389	116.26903375883786	Y	38.5
11	33.0	0	2008-05-24 02:58:00.000000	2008-05-24 04:00:00.000000	39.99977701604023	116.2680650978144	N	62.0
12	34.0	0	2008-05-24 03:59:00.000000	2008-05-24 04:59:27.641671	39.99977701604023	116.2680650978144	N	60.45
13	35.0	0	2008-05-24 04:59:32.358329	2008-05-24 05:51:25.753157	39.99807805440082	116.26348279825312	N	51.88333333333333
14	52.0	0	2008-05-24 06:14:34.246843	2008-05-24 07:06:00.000000	39.909273169120205	116.20357187676042	N	51.416666666666664
15	53.0	0	2008-05-24 06:59:00.000000	2008-05-24 07:42:39.435552	39.909273169120205	116.20357187676042	Y	43.65
16	54.0	0	2008-05-24 08:11:20.564448	2008-05-24 08:53:47.222372	39.9142266	116.20269213333334	Y	42.43333333333333
17	81.0	0	2008-05-28 04:50:44.145429	2008-05-29 01:59:00.000000	39.975972691025646	116.33092607628205	Y	1268.25
18	82.0	0	2008-05-28 04:53:00.000000	2008-05-29 15:59:00.000000	39.9758244419414	116.3310815184982	Y	666.0
19	83.0	0	2008-05-29 01:59:00.000000	2008-05-29 16:01:00.000000	39.9758244419414	116.3310815184982	Y	842.0
20	108.0	0	2008-05-30 12:48:36.037902	2008-05-30 19:20:30.000000	39.97551110434783	116.33075334347825	Y	391.8833333333333
21	109.0	0	2008-05-30 19:20:30.000000	2008-05-31 01:56:14.317399	39.977017733333334	116.32786078333332	Y	395.73333333333335
22	112.0	0	2008-05-31 02:02:45.682601	2008-05-31 02:31:21.420010	39.972635775	116.321849125	Y	28.583333333333332
23	113.0	0	2008-05-31 02:58:38.579990	2008-05-31 03:24:17.972410	39.97594605833333	116.32775285833331	Y	25.65
24	133.0	0	2008-05-31 06:16:41.285521	2008-05-31 07:00:00.000000	39.86683316053663	116.49011250862986	N	43.3
25	134.0	0	2008-05-31 06:59:00.000000	2008-05-31 08:13:00.000000	39.86708060929419	116.48901363456423	N	74.0
26	136.0	0	2008-05-31 07:43:00.000000	2008-05-31 10:16:00.000000	39.86718465377158	116.48855673882144	N	153.0
27	152.0	0	2008-05-31 08:40:00.000000	2008-05-31 11:00:00.000000	39.86724258424162	116.4875757911786	N	140.0
28	153.0	0	2008-05-31 10:39:00.000000	2008-05-31 11:22:00.000000	39.86739130086539	116.48799658983484	N	43.0
29	154.0	0	2008-05-31 11:21:00.000000	2008-05-31 12:04:30.000000	39.86739130086539	116.48799658983484	N	43.5
30	155.0	0	2008-05-31 12:04:30.000000	2008-05-31 13:17:00.000000	39.86516359771167	116.4880002133279	N	72.5
31	156.0	0	2008-05-31 12:47:00.000000	2008-05-31 13:28:13.837223	39.86516359771167	116.4880002133279	Y	41.21666666666667
32	158.0	0	2008-05-31 13:37:46.162777	2008-05-31 14:39:00.000000	39.86598829456522	116.49573633152173	Y	61.21666666666667
33	159.0	0	2008-05-31 13:49:00.000000	2008-05-31 14:39:00.000000	39.86598829456522	116.49573633152173	Y	50.0
