	(21-22)-1.0	(21-22)-2.0	(21-22)-3.0	(21-22)-4.0	(21-22)-5.0	(21-22)-6.0	(21-22)-7.0	(21-22)-8.0	(21-22)-9.0	(21-22)-10.0	(21-22)-11.0	(21-22)-12.0	(21-22)-13.0
1.0	0.9999400035997836	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06	4.999700017998919e-06
2.0	9.998800143982716e-06	0.9998800143982715	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06	9.998800143982716e-06
3.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
4.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
5.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
6.0	9.998900120986688e-06	9.998900120986688e-06	0.05122513446597795	9.998900120986688e-06	9.998900120986688e-06	0.9486648776326907	9.998900120986688e-06	9.998900120986688e-06	9.998900120986688e-06	9.998900120986688e-06	9.998900120986688e-06	9.998900120986688e-06	9.998900120986688e-06
7.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
8.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
9.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
10.0	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	9.998900120986691e-06	0.1816494129999219	0.8182405990987471	9.998900120986691e-06	9.998900120986691e-06
11.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
12.0	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	9.998800143982721e-06	0.9998800143982721	9.998800143982721e-06
13.0	0.8982028350317857	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	9.998900120986697e-06	0.10168717706688393
