	(23-24)-1.0	(23-24)-2.0	(23-24)-3.0	(23-24)-4.0	(23-24)-5.0	(23-24)-6.0	(23-24)-7.0	(23-24)-8.0	(23-24)-9.0	(23-24)-10.0
1.0	0.0003781340832176764	0.7669037902571221	0.2300711370771366	0.0003781340832176764	0.0003781340832176764	0.0003781340832176764	0.0003781340832176764	0.0003781340832176764	0.0003781340832176764	0.0003781340832176764
2.0	1.026995232848324e-05	0.7691675695241327	0.2307502708572398	1.026995232848324e-05	1.026995232848324e-05	1.026995232848324e-05	1.026995232848324e-05	1.026995232848324e-05	1.026995232848324e-05	1.026995232848324e-05
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	9.999100080992708e-06	9.999100080992708e-06	9.999100080992708e-06	9.999100080992708e-06	0.9999100080992707	9.999100080992708e-06	9.999100080992708e-06	9.999100080992708e-06	9.999100080992708e-06	9.999100080992708e-06
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	0.8450266258763526	9.99920006399488e-06	0.15489338052313542	9.99920006399488e-06
8.0	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	0.9999100080992709	9.99910008099271e-06	9.99910008099271e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
