	(2-3)-1.0	(2-3)-2.0	(2-3)-3.0	(2-3)-4.0	(2-3)-5.0	(2-3)-6.0	(2-3)-7.0	(2-3)-8.0	(2-3)-9.0	(2-3)-10.0
1.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
2.0	1.3447575660715607e-05	0.9998789718190542	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05	1.3447575660715607e-05
3.0	3.8978522833918505e-05	0.9996491932944944	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05	3.8978522833918505e-05
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	9.99910008099271e-06	0.9999100080992709	9.99910008099271e-06	9.99910008099271e-06
9.0	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	9.99920006399488e-06	0.738083810438022	0.2618361959614659	9.99920006399488e-06
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
