	(4-5)-1.0	(4-5)-2.0	(4-5)-3.0	(4-5)-4.0	(4-5)-5.0	(4-5)-6.0	(4-5)-7.0	(4-5)-8.0	(4-5)-9.0	(4-5)-10.0
1.0	0.9999550020249086	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	4.999775010124543e-06	4.999775010124543e-06	0.9999550020249086	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06	4.999775010124543e-06
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
