	(10-11)-1.0	(10-11)-2.0	(10-11)-3.0	(10-11)-4.0	(10-11)-5.0	(10-11)-6.0	(10-11)-7.0	(10-11)-8.0	(10-11)-9.0	(10-11)-10.0	(10-11)-11.0	(10-11)-12.0	(10-11)-13.0
1.0	0.886876021092162	0.11311315938824472	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07	9.835926903325629e-07
2.0	1.1998752129778512e-05	0.9998560149744433	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05	1.1998752129778512e-05
3.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
4.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
5.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
6.0	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	0.2830353619365893	0.7160305114717741	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05	8.492059923971089e-05
7.0	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	0.2832646863357702	0.7166106625374039	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05	1.133192062056264e-05
8.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
9.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
10.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
11.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
12.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
13.0	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691	0.07692307692307691
