Timestamp	Latitude	Longitude	0	Altitude	NumDays	ClusterId	ClusterMeanLat	ClusterMeanLon	StayPoint	SignificantPlace	Timestamp	X	Y
2008-11-01 01:18:00	39.89680576923077	116.26552699999999	0.0	117.07692307692308	39753.05448539886	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:18:00	-105.44232045209719	-55.90683086396868
2008-11-01 01:19:00	39.89682783333334	116.26504691666668	0.0	81.58333333333333	39753.05517939815	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:19:00	-106.15775549923407	-55.86396295231105
2008-11-01 01:20:00	39.89690366666667	116.26535833333332	0.0	86.33333333333333	39753.05561342593	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:20:00	-105.69360323941879	-55.71662785795689
2008-11-01 01:25:00	39.896843090909094	116.26520327272728	0.0	161.8181818181818	39753.05947074915	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:25:00	-105.924731533985	-55.834319307947496
2008-11-01 01:26:00	39.89698641666667	116.26513675	0.0	194.08333333333334	39753.060078124996	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:26:00	-106.0237572132492	-55.555854507736036
2008-11-01 01:27:00	39.89702315384616	116.26505792307692	0.0	200.23076923076923	39753.06077457265	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:27:00	-106.14120173138534	-55.48447856303731
2008-11-01 01:28:00	39.8968994	116.26531373333333	0.0	192.86666666666667	39753.061472993824	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:28:00	-105.76007237356322	-55.72491748084303
2008-11-01 01:29:00	39.896937428571434	116.26521321428572	0.0	175.35714285714286	39753.06217592594	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:29:00	-105.90984305611906	-55.65103251609891
2008-11-01 01:30:00	39.89690433333333	116.26516433333332	0.0	174.0	39753.06259259259	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:30:00	-105.98271423069873	-55.71533260438325
2008-11-01 01:45:00	39.89675144444445	116.26550822222222	0.0	236.0	39753.07335390945	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:45:00	-105.47034615750191	-56.01237742465146
2008-11-01 01:46:00	39.89695692307692	116.26528007692308	0.0	243.53846153846155	39753.07394319801	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:46:00	-105.81018494668753	-55.61315702416508
2008-11-01 01:47:00	39.89692071428571	116.26525785714287	0.0	248.14285714285714	39753.074628802926	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:47:00	-105.84332627241866	-55.68350637364066
2008-11-01 01:48:00	39.89700246153847	116.26514338461541	0.0	245.53846153846155	39753.075340990035	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:48:00	-106.01385746812684	-55.524681241355694
2008-11-01 01:49:00	39.89698216666667	116.26506049999999	0.0	246.91666666666666	39753.07601273148	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:49:00	-106.13739318068052	-55.56411174929582
2008-11-01 01:50:00	39.89691092307692	116.26542669230768	0.0	240.15384615384616	39753.07673076924	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:50:00	-105.59172462702995	-55.702529520956574
2008-11-01 01:51:00	39.89687907692308	116.26544699999998	0.0	235.30769230769232	39753.07747061966	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:51:00	-105.5614853070981	-55.76440278795845
2008-11-01 01:52:00	39.89693878571428	116.26544349999999	0.0	202.92857142857142	39753.07811011904	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:52:00	-105.56665524028631	-55.648395749906896
2008-11-01 01:53:00	39.89689991666666	116.26547191666667	0.0	155.75	39753.078836805544	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:53:00	-105.52433680414758	-55.72391365934263
2008-11-01 01:54:00	39.89674586666667	116.26505033333333	0.0	142.26666666666668	39753.07950154321	17.0	39.89682321756367	116.26521241411776	1.0	-1.0	2008-11-01 01:54:00	-106.15272724973103	-56.02321437957484
