	(7-8)-1.0	(7-8)-3.0	(7-8)-4.0	(7-8)-5.0	(7-8)-6.0	(7-8)-2.0	(7-8)-11.0	(7-8)-17.0	(7-8)-20.0	(7-8)-21.0	(7-8)-22.0	(7-8)-45.0	(7-8)-48.0	(7-8)-49.0	(7-8)-51.0	(7-8)-52.0	(7-8)-53.0	(7-8)-54.0	(7-8)-62.0	(7-8)-63.0	(7-8)-64.0	(7-8)-65.0	(7-8)-66.0	(7-8)-68.0	(7-8)-69.0	(7-8)-70.0	(7-8)-78.0	(7-8)-81.0	(7-8)-96.0	(7-8)-98.0	(7-8)-101.0	(7-8)-102.0	(7-8)-103.0	(7-8)-105.0	(7-8)-106.0	(7-8)-110.0	(7-8)-117.0	(7-8)-119.0	(7-8)-121.0	(7-8)-122.0	(7-8)-130.0	(7-8)-7.0	(7-8)-135.0	(7-8)-138.0	(7-8)-142.0	(7-8)-145.0	(7-8)-146.0	(7-8)-148.0	(7-8)-171.0	(7-8)-14.0	(7-8)-23.0	(7-8)-180.0	(7-8)-181.0	(7-8)-186.0	(7-8)-189.0	(7-8)-196.0	(7-8)-210.0	(7-8)-216.0	(7-8)-217.0	(7-8)-218.0	(7-8)-222.0	(7-8)-143.0	(7-8)-235.0	(7-8)-239.0	(7-8)-240.0	(7-8)-241.0	(7-8)-244.0	(7-8)-250.0	(7-8)-251.0	(7-8)-252.0	(7-8)-261.0	(7-8)-263.0	(7-8)-8.0	(7-8)-264.0	(7-8)-271.0	(7-8)-272.0	(7-8)-13.0	(7-8)-275.0	(7-8)-133.0
1.0	0.6486968521363281	0.34929830499648423	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05	2.6036920353060594e-05
3.0	0.1189207229791367	0.8808508429070453	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06	2.966676802812406e-06
4.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
5.0	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	0.898651645279843	0.01226897900821312	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	0.0889395163442238	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06	1.8402548384900436e-06
6.0	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	0.999220607925813	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06
2.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
11.0	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	0.9991796209428083	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05	1.0517680220450616e-05
17.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
20.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
21.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
