	(17-18)-1.0	(17-18)-3.0	(17-18)-4.0	(17-18)-5.0	(17-18)-6.0	(17-18)-2.0	(17-18)-11.0	(17-18)-17.0	(17-18)-20.0	(17-18)-21.0	(17-18)-22.0	(17-18)-45.0	(17-18)-48.0	(17-18)-49.0	(17-18)-51.0	(17-18)-52.0	(17-18)-53.0	(17-18)-54.0	(17-18)-62.0	(17-18)-63.0	(17-18)-64.0	(17-18)-65.0	(17-18)-66.0	(17-18)-68.0	(17-18)-69.0	(17-18)-70.0	(17-18)-78.0	(17-18)-81.0	(17-18)-96.0	(17-18)-98.0	(17-18)-101.0	(17-18)-102.0	(17-18)-103.0	(17-18)-105.0	(17-18)-106.0	(17-18)-110.0	(17-18)-117.0	(17-18)-119.0	(17-18)-121.0	(17-18)-122.0	(17-18)-130.0	(17-18)-7.0	(17-18)-135.0	(17-18)-138.0	(17-18)-142.0	(17-18)-145.0	(17-18)-146.0	(17-18)-148.0	(17-18)-171.0	(17-18)-14.0	(17-18)-23.0	(17-18)-180.0	(17-18)-181.0	(17-18)-186.0	(17-18)-189.0	(17-18)-196.0	(17-18)-210.0	(17-18)-216.0	(17-18)-217.0	(17-18)-218.0	(17-18)-222.0	(17-18)-143.0	(17-18)-235.0	(17-18)-239.0	(17-18)-240.0	(17-18)-241.0	(17-18)-244.0	(17-18)-250.0	(17-18)-251.0	(17-18)-252.0	(17-18)-261.0	(17-18)-263.0	(17-18)-8.0	(17-18)-264.0	(17-18)-271.0	(17-18)-272.0	(17-18)-13.0	(17-18)-275.0	(17-18)-133.0
1.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
3.0	1.025560032694857e-06	0.929844514843446	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	0.07007651703403957	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06	1.025560032694857e-06
4.0	9.99220607925813e-06	9.99220607925813e-06	0.999220607925813	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06
5.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
6.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
2.0	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	0.999220607925813	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06	9.99220607925813e-06
11.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
17.0	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	0.9992206079258132	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06	9.992206079258134e-06
20.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
21.0	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245	0.012658227848101245
