	(16-17)-1.0	(16-17)-2.0	(16-17)-3.0	(16-17)-4.0	(16-17)-5.0	(16-17)-6.0	(16-17)-7.0	(16-17)-8.0	(16-17)-9.0	(16-17)-10.0	(16-17)-11.0	(16-17)-12.0	(16-17)-13.0	(16-17)-14.0	(16-17)-15.0	(16-17)-16.0	(16-17)-17.0	(16-17)-18.0	(16-17)-19.0	(16-17)-20.0	(16-17)-21.0	(16-17)-22.0	(16-17)-23.0	(16-17)-24.0	(16-17)-25.0
1.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2.0	9.999770005289888e-07	0.9299786104919595	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	0.0699983900370292	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07	9.999770005289888e-07
3.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
4.0	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	0.9997600575861779	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	0.9997600575861777	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06	9.997600575861779e-06
8.0	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	0.9997600575861779	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06	9.99760057586178e-06
9.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
10.0	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	0.9994003597841294	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05	2.4985008994603238e-05
11.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
12.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
13.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
14.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
15.0	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	0.9997559834882165	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05	1.0167354657665174e-05
16.0	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.9858323494687132	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541	0.0005903187721369541
17.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
18.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
19.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
20.0	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	0.9996001599360259	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05	1.6660002665600433e-05
21.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
22.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
23.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
24.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
25.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
