	(12-13)-1.0	(12-13)-2.0	(12-13)-3.0	(12-13)-4.0	(12-13)-5.0	(12-13)-6.0	(12-13)-7.0	(12-13)-8.0	(12-13)-9.0	(12-13)-10.0	(12-13)-11.0	(12-13)-12.0	(12-13)-13.0	(12-13)-14.0	(12-13)-15.0	(12-13)-16.0	(12-13)-17.0	(12-13)-18.0	(12-13)-19.0	(12-13)-20.0	(12-13)-21.0	(12-13)-22.0	(12-13)-23.0	(12-13)-24.0	(12-13)-25.0
1.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
2.0	1.111081482271585e-06	0.9999733340444265	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06	1.111081482271585e-06
3.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
4.0	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	0.4999425066117393	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	0.4999425066117393	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	4.999425066117393e-06	0.08106737580861671	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	0.9188176374148619	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06	4.999425066117393e-06
7.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
10.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
11.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
12.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
13.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
14.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
15.0	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	0.9997600575861786	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06	9.997600575861787e-06
16.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
17.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
18.0	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	0.9997600575861788	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06	9.997600575861789e-06
19.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
20.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
21.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
22.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
23.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
24.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
25.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
