	(23-24)-1.0	(23-24)-2.0	(23-24)-3.0	(23-24)-4.0	(23-24)-5.0	(23-24)-6.0	(23-24)-7.0	(23-24)-8.0	(23-24)-9.0	(23-24)-10.0	(23-24)-11.0	(23-24)-12.0	(23-24)-13.0	(23-24)-14.0	(23-24)-15.0	(23-24)-16.0	(23-24)-17.0	(23-24)-18.0	(23-24)-19.0	(23-24)-20.0	(23-24)-21.0	(23-24)-22.0	(23-24)-23.0	(23-24)-24.0	(23-24)-25.0
1.0	0.9999330169052862	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06	2.7909622797226793e-06
2.0	0.5245321501953676	0.47541317728924626	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06	2.3770658864462316e-06
3.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
4.0	0.06559325543044961	3.1144503740364904e-06	3.1144503740364904e-06	0.9343351122109471	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06	3.1144503740364904e-06
5.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
6.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
7.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
8.0	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
9.0	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	0.9995042139257576	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05	2.0657753093417558e-05
10.0	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	0.3403874751239069	0.6594608488808499	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06	6.594608488808499e-06
