	(20-21)-1.0	(20-21)-2.0	(20-21)-3.0	(20-21)-4.0	(20-21)-5.0	(20-21)-6.0	(20-21)-7.0	(20-21)-8.0	(20-21)-9.0	(20-21)-10.0	(20-21)-11.0	(20-21)-12.0	(20-21)-13.0	(20-21)-14.0	(20-21)-15.0	(20-21)-16.0	(20-21)-17.0	(20-21)-18.0	(20-21)-19.0
1.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
2.0	3.2528122670721157e-06	0.6615782826113621	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	0.024104274882092	0.3142653975102725	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06	3.2528122670721157e-06
3.0	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	0.9996529638442344	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05	1.9279786431459084e-05
4.0	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	0.7332876705480031	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	0.26662733667638244	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06	4.999575036121929e-06
5.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
6.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
7.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
8.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
9.0	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425	0.052631578947368425
10.0	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	0.9999214723304943	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06	4.362648305853366e-06
