	(12-13)-1.0	(12-13)-2.0	(12-13)-3.0	(12-13)-4.0	(12-13)-5.0	(12-13)-6.0	(12-13)-7.0	(12-13)-8.0	(12-13)-9.0	(12-13)-10.0	(12-13)-11.0	(12-13)-12.0	(12-13)-13.0	(12-13)-14.0	(12-13)-15.0	(12-13)-16.0	(12-13)-17.0	(12-13)-18.0	(12-13)-19.0	(12-13)-20.0	(12-13)-21.0	(12-13)-22.0	(12-13)-23.0	(12-13)-24.0	(12-13)-25.0	(12-13)-26.0	(12-13)-27.0	(12-13)-28.0	(12-13)-29.0	(12-13)-30.0	(12-13)-31.0	(12-13)-32.0	(12-13)-33.0	(12-13)-34.0	(12-13)-35.0	(12-13)-36.0
1.0	0.9999416700692482	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06	1.6665694501154137e-06
2.0	1.930921103039637e-06	0.9999324177613962	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06	1.930921103039637e-06
3.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
4.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
5.0	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	0.5104417963052692	0.23848314677257024	1.2551744566977383e-06	0.12551744566977383	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	0.12551744566977383	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06	1.2551744566977383e-06
6.0	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.9895988112927164	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294	0.00029717682020802294
7.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
8.0	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	0.9996501224571381	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06	9.996501224571383e-06
9.0	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	0.9996501224571384	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06	9.996501224571385e-06
10.0	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776	0.02777777777777776
