	(20-21)-1.0	(20-21)-2.0	(20-21)-3.0	(20-21)-4.0	(20-21)-5.0	(20-21)-6.0	(20-21)-7.0	(20-21)-8.0	(20-21)-9.0	(20-21)-10.0
1.0	0.9999834357555787	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06	1.8404716024434115e-06
2.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.9998412110305411	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05	1.764321882884315e-05
8.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
