	(8-9)-1.0	(8-9)-2.0	(8-9)-3.0	(8-9)-4.0	(8-9)-5.0	(8-9)-6.0	(8-9)-7.0	(8-9)-8.0	(8-9)-9.0	(8-9)-10.0
1.0	0.9999700008999728	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06	3.333233336333243e-06
2.0	4.999800007999679e-06	0.8361618571359347	0.16379814446400104	4.999800007999679e-06	4.999800007999679e-06	4.999800007999679e-06	4.999800007999679e-06	4.999800007999679e-06	4.999800007999679e-06	4.999800007999679e-06
3.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
4.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
5.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
6.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
7.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
8.0	9.999200063994883e-06	0.7999360051195906	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	9.999200063994883e-06	0.19998400127989766	9.999200063994883e-06	9.999200063994883e-06
9.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10.0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
