	(15-16)-1.0	(15-16)-23.0	(15-16)-25.0	(15-16)-26.0	(15-16)-27.0	(15-16)-28.0	(15-16)-29.0	(15-16)-30.0	(15-16)-31.0	(15-16)-61.0	(15-16)-63.0	(15-16)-68.0	(15-16)-73.0	(15-16)-2.0	(15-16)-85.0	(15-16)-88.0	(15-16)-104.0	(15-16)-105.0	(15-16)-32.0	(15-16)-153.0	(15-16)-160.0	(15-16)-178.0	(15-16)-186.0	(15-16)-187.0	(15-16)-188.0	(15-16)-192.0	(15-16)-141.0	(15-16)-249.0	(15-16)-159.0	(15-16)-293.0	(15-16)-338.0	(15-16)-72.0	(15-16)-366.0	(15-16)-368.0	(15-16)-219.0	(15-16)-410.0	(15-16)-412.0	(15-16)-98.0	(15-16)-100.0	(15-16)-421.0	(15-16)-432.0	(15-16)-91.0	(15-16)-490.0	(15-16)-69.0	(15-16)-511.0	(15-16)-173.0	(15-16)-534.0	(15-16)-70.0	(15-16)-581.0	(15-16)-583.0	(15-16)-585.0	(15-16)-586.0	(15-16)-608.0	(15-16)-609.0	(15-16)-610.0	(15-16)-611.0
1.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
23.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
25.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
26.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
27.0	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	0.9999486808649625	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07	9.330751825328343e-07
28.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
29.0	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	0.9986818454164158	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05	2.3966446974236043e-05
30.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
31.0	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	0.916402571305746	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	0.08332750157457473	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06	4.998650364401605e-06
61.0	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832	0.017857142857142832
